tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix_g_cons	rec_signs	cor_signs	heb_g_cons	vowel_count	other_vowel_ending	final_h	line	column	has_pronominal_suffix	has_prefix	has_hloc	has_nme	rec_signs_stem	cor_signs_stem	type	vowel_letter	has_vowel_letter
2004752	4Q51	2_Samuel	6	14	XGR[	XGWR	XGWR	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					nnnn	nnnn	חגור	0		noH	20	f68_76	0	0	0	0	nnnn	nnnn	last	W	1
2007706	4Q51	2_Samuel	16	1	XBC[	XBWCJM	XBWC	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			nnnnrr	nnnnnn	חבושים	0		noH	2	f117_118	0	0	0	1	nnnn	nnnn	last	W	1
2008468	4Q51	2_Samuel	18	28	BRK[	BRWK	BRWK	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					rrrr	nnnn	ברוך	0		noH	1	f133	0	0	0	0	rrrr	nnnn	last	W	1
2009558	4Q51	2_Samuel	21	16	XGR[	XGWR	XGWR	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					rrrr	nnnn	חגור	0		noH	4	f154	0	0	0	0	rrrr	nnnn	last	W	1
2009729	4Q51	2_Samuel	22	31	YRP[	YRWPH	YRWP	CCMC	CCMCM	qal	ptcp	sg	f	NA	verb					rrrrn	nnnnn	צרופה	1	H	noH	10	f155_158	0	0	0	0	rrrr	nnnn	last	W	1
2009887	4Q51	2_Samuel	22	47	BRK[	BRWK	BRWK	CCMC	CCMC	qal	ptcp	sg	m	NA	verb				W	nrrr	nnnn	ברוך	0		noH	19	f155_158	0	1	0	0	nrrr	nnnn	last	W	1
2010021	4Q51	2_Samuel	23	5	<RK[	<RWKH	<RWK	CCCC	CCCCM	qal	ptcp	sg	f	NA	verb					rrrrn	nnnnn	ערוכה	1	H	noH	28	f155_158	0	0	0	0	rrrr	nnnn	last	W	1
2010025	4Q51	2_Samuel	23	5	CMR[	CMWRH	CMWR	CCMC	CCMCM	qal	ptcp	sg	f	NA	verb				W	rrrrr	nnnnn	שמורה	1	H	noH	28	f155_158	0	1	0	0	rrrr	nnnn	last	W	1
2010208	4Q51	2_Samuel	24	16	CLP[	CLWPH	CLWP	CCMC	CCMCM	qal	ptcp	sg		NA	verb					nnnnn	nnnnn	שלופה	1	H	noH	2	f164_165	0	0	0	0	nnnn	nnnn	last	W	1
2011986	4Q52	1_Samuel	21	6	<YR[	<YRH	<YR	CCC	CCCM	qal	ptcp	sg	f	NA	verb					rrrr	nnnn	עצרה	1	H	noH	18	f6_7	0	0	0	0	rrr	nnn	last		0
2012098	4Q52	1_Samuel	21	9	NXY[	NXWY	NXWY	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					rrrr	nnnn	נחוץ	0		noH	3	f8	0	0	0	0	rrrr	nnnn	last	W	1
2012442	4Q52	1_Samuel	23	21	BRK[	BRWKJM	BRWK	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			rrrrrr	nnnnnn	ברוכים	0		noH	12	f10_23	0	0	0	1	rrrr	nnnn	last	W	1
2013159	4Q53	2_Samuel	14	30	QR<[	QRW<J	QRW<	CCMC	CCMCM	qal	ptcp	pl		NA	verb		J			nnnnn	nnnnn	קרועי	0		noH	14	f5ii_7i	0	0	0	1	nnnn	nnnn	last	W	1
2013506	4Q53	2_Samuel	15	11	QR>[	QRW>JM	QRW>	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			nrrnnn	nnnnnn	קרואים	0		noH	10	f7ii_11	0	0	0	1	nrrn	nnnn	last	W	1
2013790	4Q54	1_Kings	7	30	JYQ[	JYQWT	JYQ	CCC	CCCMC	qal	ptcp	pl	f	NA	verb		WT			rrrrr	nnnnn	יצקות	0		noH	3	f3_4	0	0	0	1	rrr	nnn	last		0
2015024	4Q55	Isaiah	17	9	<ZB[	<ZWBT	<ZWB	CCMC	CCMCC	qal	ptcp	sg	f	NA	verb		T		K	rrrrr	nnnnn	עזובת	0		noH	3	f9	0	1	0	1	rrrrr	nnnnn	last	W	1
2015165	4Q55	Isaiah	19	25	BRK[	BRWK	BRWK	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					rrrr	nnnn	ברוך	0		noH	15	f10_11i+12_14	0	0	0	0	rrrr	nnnn	last	W	1
2015543	4Q55	Isaiah	21	15	NVC[	NVWCH	NVWC	CCMC	CCMCM	qal	ptcp	sg	f	NA	verb					rrrrr	nnnnn	נטושה	1	H	noH	34	f10_11i+12_14	0	0	0	0	rrrr	nnnn	last	W	1
2015548	4Q55	Isaiah	21	15	DRK[	DRWKH	DRWK	CCMC	CCMCM	qal	ptcp	sg	f	NA	verb					rrrrr	nnnnn	דרוכה	1	H	noH	35	f10_11i+12_14	0	0	0	0	rrrr	nnnn	last	W	1
2015806	4Q55	Isaiah	22	25	TQ<[	TQW<H	TQW<	CCMC	CCMCM	qal	ptcp	sg	f	NA	verb				H	nnnnn	nnnnn	תקועה	1	H	noH	25	f11ii+15	0	1	0	0	nnnn	nnnn	last	W	1
2016730	4Q56	Isaiah	5	28	CNN[	CNWNJM	CNWN	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			rrrrrr	nnnnnn	שנונים	0		noH	15	f3ii	0	0	0	1	rrrr	nnnn	last	W	1
2016734	4Q56	Isaiah	5	28	DRK[	DRKWT	DRK	CCC	CCCMC	qal	ptcp	pl	f	NA	verb		WT			rrrrr	nnnnn	דרכות	0		noH	15	f3ii	0	0	0	1	rrr	nnn	last		0
2016794	4Q56	Isaiah	11	8	GML[	GMWL	GMWL	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					rrrr	nnnn	גמול	0		noH	2	f5	0	0	0	0	rrrr	nnnn	last	W	1
2017107	4Q56	Isaiah	17	9	<ZB[	<ZWBT	<ZWB	CCMC	CCMCC	qal	ptcp	sg	f	NA	verb		T		K	rrrrr	nnnnn	עזובת	0		noH	2	f8_9	0	1	0	1	rrrrr	nnnnn	last	W	1
2017774	4Q56	Isaiah	19	25	BRK[	BRWK	BRWK	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					nnnn	nnnn	ברוך	0		noH	36	f10_13	0	0	0	0	nnnn	nnnn	last	W	1
2017974	4Q56	Isaiah	22	25	TQ<[	TQW<H	TQW<	CCMC	CCMCM	qal	ptcp	sg	f	NA	verb				H	rrrrn	nnnnn	תקועה	1	H	noH	2	f15	0	1	0	0	rrrr	nnnn	last	W	1
2018081	4Q56	Isaiah	26	3	SMK[	SMWK	SMWK	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					rrrr	nnnn	סמוך	0		noH	3	f16ii+17_20+20a	0	0	0	0	rrrr	nnnn	last	W	1
2018346	4Q56	Isaiah	26	21	HRG[	HRWGJH	HRWG	CCMC	CCMCCM	qal	ptcp	pl	m	NA	verb	H	J			rrrrrr	nnnnnn	הרוגיה	0		noH	17	f16ii+17_20+20a	1	0	0	1	rrrr	nnnn	last	W	1
2018395	4Q56	Isaiah	35	9	G>L[	G>WLJM	G>WL	CCCC	CCCCMC	qal	ptcp	pl	m	NA	verb		JM			rrrrrr	nnnnnn	גאולים	0		noH	1	f21	0	0	0	1	rrrr	nnnn	last	W	1
2018995	4Q56	Isaiah	42	3	RYY[	RYWY	RYWY	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					nrrr	nnnn	רצוץ	0		noH	1	f28_30	0	0	0	0	nrrr	nnnn	last	W	1
2019528	4Q56	Isaiah	46	1	<MS[	<MSWT	<MS	CCC	CCCMC	qal	ptcp	pl	f	NA	verb		WT			nnnnn	nnnnn	עמסות	0		noH	7	f32+33i	0	0	0	1	nnn	nnn	last		0
2019556	4Q56	Isaiah	46	3	<MS[	<MSJM	<MS	CCC	CCCMC	qal	ptcp	pl	m	NA	verb		JM		H	rrrrr	nnnnn	עמסים	0		noH	9	f32+33i	0	1	0	1	rrr	nnn	last		0
2019560	4Q56	Isaiah	46	3	NF>[	NF>JM	NF>	CCC	CCCMC	qal	ptcp	pl	m	NA	verb		JM		H	rrrrr	nnnnn	נשאים	0		noH	9	f32+33i	0	1	0	1	rrr	nnn	last		0
2019922	4Q56	Isaiah	61	1	>SR[	>SWRJM	>SWR	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM		WL	rrrrrr	nnnnnn	אסורים	0		noH	2	f40	0	1	0	1	rrrr	nnnn	last	W	1
2020505	4Q57	Isaiah	10	33	GD<[	GDW<JM	GDW<	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			nnrrrn	nnnnnn	גדועים	0		noH	10	f3_5+50	0	0	0	1	nnrr	nnnn	last	W	1
2020594	4Q57	Isaiah	11	8	GML[	GMWL	GMWL	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					nnnn	nnnn	גמול	0		noH	5	f6	0	0	0	0	nnnn	nnnn	last	W	1
2021637	4Q57	Isaiah	26	3	SMK[	SMWK	SMWK	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					nnrr	nnnn	סמוך	0		noH	29	f12ii+14_15+53	0	0	0	0	nnrr	nnnn	last	W	1
2021778	4Q57	Isaiah	28	9	GML[	GMWLJ	GMWL	CCMC	CCMCM	qal	ptcp	pl	m	NA	verb		J			rrrrr	nnnnn	גמולי	0		noH	35	f16_17	0	0	0	1	rrrr	nnnn	last	W	1
2021994	4Q57	Isaiah	30	14	KTT[	KTWT	KTWT	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					nnnn	nnnn	כתות	0		noH	9	f18_20	0	0	0	0	nnnn	nnnn	last	W	1
2022823	4Q57	Isaiah	51	10	G>L[	G>WLJM	G>WL	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			rrrrrn	nnnnnn	גאולים	0		noH	4	f33_35+55_57	0	0	0	1	rrrr	nnnn	last	W	1
2023106	4Q57	Isaiah	53	3	JD<[	JDW<	JDW<	CCMC	CCMC	qal	ptcp	sg	m	NA	verb				W	rrrr	nnnn	ידוע	0		noH	11	f36_38	0	1	0	0	rrrr	nnnn	last	W	1
2024337	4Q58	Isaiah	49	2	BRR[	BRWR	BRWR	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					nnnn	nnnn	ברור	0		noH	8	4	0	0	0	0	nnnn	nnnn	last	W	1
2024493	4Q58	Isaiah	49	9	>SR[	>SWRJM	>SWR	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM		L	rrrrrr	nnnnnn	אסורים	0		noH	18	4	0	1	0	1	rrrr	nnnn	last	W	1
2024803	4Q58	Isaiah	54	1	B<L[	B<WLH	B<WL	CCMC	CCMCM	qal	ptcp	sg	f	NA	verb					nnnnn	nnnnn	בעולה	1	H	noH	24	8	0	0	0	0	nnnn	nnnn	last	W	1
2024877	4Q58	Isaiah	54	6	<ZB[	<ZWBH	<ZWB	CCMC	CCMCM	qal	ptcp	sg	f	NA	verb					nnnnn	nnnnn	עזובה	1	H	noH	5	9	0	0	0	0	nnnn	nnnn	last	W	1
2024879	4Q58	Isaiah	54	6	<YB[	<YWBT	<YWB	CCMC	CCMCC	qal	ptcp	sg	f	NA	verb		T		W	nnnnn	nnnnn	עצובת	0		noH	5	9	0	1	0	1	nnnnn	nnnnn	last	W	1
2025318	4Q58	Isaiah	58	6	RYY[	RYWYJM	RYWY	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			nnrrrr	nnnnnn	רצוצים	0		noH	21	12	0	0	0	1	nnrr	nnnn	last	W	1
2025901	4Q59	Isaiah	10	4	HRG[	HRWGJM	HRWG	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			rrrrrr	nnnnnn	הרוגים	0		noH	7	f7ii+11_16i	0	0	0	1	rrrr	nnnn	last	W	1
2026408	4Q59	Isaiah	14	19	HRG[	HRGJM	HRG	CCC	CCCMC	qal	ptcp	pl	m	NA	verb		JM			rrrrr	nnnnn	הרגים	0		noH	3	f26	0	0	0	1	rrr	nnn	last		0
2026714	4Q60	Isaiah	1	22	MHL[	MHWL	MHWL	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					rrrr	nnnn	מהול	0		noH	7	f3_6	0	0	0	0	rrrr	nnnn	last	W	1
2027140	4Q60	Isaiah	6	12	<ZB[	<ZWBH	<ZWB	CCMC	CCMCM	qal	ptcp	sg	f	NA	verb				H	rrrrr	nnnnn	עזובה	1	H	noH	3	f11	0	1	0	0	rrrr	nnnn	last	W	1
2027630	4Q60	Isaiah	22	25	TQ<[	TQW<H	TQW<	CCMC	CCMCM	qal	ptcp	sg	f	NA	verb				H	rrrrr	nnnnn	תקועה	1	H	noH	1	f18	0	1	0	0	rrrr	nnnn	last	W	1
2027937	4Q60	Isaiah	28	9	GML[	GMWLJ	GMWL	CCMC	CCMCM	qal	ptcp	pl	m	NA	verb		J			rrrrr	nnnnn	גמולי	0		noH	5	f26ii	0	0	0	1	rrrr	nnnn	last	W	1
2028205	4Q61	Isaiah	42	22	BZZ[	BZWZ	BZWZ	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					rrrr	nnnn	בזוז	0		noH	8	f1_8	0	0	0	0	rrrr	nnnn	last	W	1
2029214	4Q66	Isaiah	61	1	>SR[	>SWRJM	>SWR	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM		WL	rrrrrr	nnnnnn	אסורים	0		noH	5	f1_3	0	1	0	1	rrrr	nnnn	last	W	1
2031680	4Q70	Jeremiah	18	15	SLL[	SLWLH	SLWL	CCMC	CCMCM	qal	ptcp	sg	f	NA	verb					nnnnn	nnnnn	סלולה	1	H	noH	1	f29	0	0	0	0	nnnn	nnnn	last	W	1
2031803	4Q70	Jeremiah	18	21	HRG[	HRGJ	HRG	CCC	CCCM	qal	ptcp	pl	m	NA	verb		J			rrrr	nnnn	הרגי	0		noH	8	f29	0	0	0	1	rrr	nnn	last		0
2031891	4Q70	Jeremiah	20	14	>RR[	>RWR	>RWR	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					rrrr	nnnn	ארור	0		noH	22	f30_32i	0	0	0	0	rrrr	nnnn	last	W	1
2031903	4Q70	Jeremiah	20	14	BRK[	BRWK	BRWK	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					rrrr	nnnn	ברוך	0		noH	22	f30_32i	0	0	0	0	rrrr	nnnn	last	W	1
2031905	4Q70	Jeremiah	20	15	>RR[	>RWR	>RWR	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					nnnn	nnnn	ארור	0		noH	22	f30_32i	0	0	0	0	nnnn	nnnn	last	W	1
2032004	4Q70	Jeremiah	22	3	GZL[	GZWL	GZWL	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					rrrr	nnnn	גזול	0		noH	15	f32ii_35	0	0	0	0	rrrr	nnnn	last	W	1
2032267	4Q70	Jeremiah	22	14	SPN[	SPWN	SPWN	CCMC	CCMC	qal	ptcp	sg	m	NA	verb				W	rrrr	nnnn	ספון	0		noH	28	f32ii_35	0	1	0	0	rrrr	nnnn	last	W	1
2032503	4Q71	Jeremiah	9	25	QYY[	QYWYJ	QYWY	CCMC	CCMCM	qal	ptcp	pl	m	NA	verb		J			nnnnn	nnnnn	קצוצי	0		noH	3	f1	0	0	0	1	nnnn	nnnn	last	W	1
2033234	4Q72	Jeremiah	20	4	>HB[	>HWBJK	>HWB	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb	K	J			rnnnnn	nnnnnn	אהוביך	0		noH	9	f8i	1	0	0	1	rnnn	nnnn	last	W	1
2033330	4Q72	Jeremiah	20	9	<YR[	<YR	<YR	CCC	CCC	qal	ptcp	sg	m	NA	verb					rrr	nnn	עצר	0		noH	6	f8ii	0	0	0	0	rrr	nnn	last		0
2033350	4Q72	Jeremiah	20	14	>RR[	>RWR	>RWR	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					rrrr	nnnn	ארור	0		noH	2	f9	0	0	0	0	rrrr	nnnn	last	W	1
2033362	4Q72	Jeremiah	20	14	BRK[	BRWK	BRWK	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					rrrr	nnnn	ברוך	0		noH	3	f9	0	0	0	0	rrrr	nnnn	last	W	1
2033364	4Q72	Jeremiah	20	15	>RR[	>RWR	>RWR	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					rrrr	nnnn	ארור	0		noH	3	f9	0	0	0	0	rrrr	nnnn	last	W	1
2033668	4Q72	Jeremiah	22	14	SPN[	SPWN	SPWN	CCMC	CCMC	qal	ptcp	sg	m	NA	verb				W	rrrr	nnnn	ספון	0		noH	13	f14_18	0	1	0	0	rrrr	nnnn	last	W	1
2033937	4Q72	Jeremiah	22	28	NPY[	NPWY	NPWY	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					nnnn	nnnn	נפוץ	0		noH	17	f19_21	0	0	0	0	nnnn	nnnn	last	W	1
2035431	4Q73	Ezekiel	10	6	LBC[	LBC	LBC	CCC	CCC	qal	ptcp	sg	m	NA	verb					rrr	nnn	לבש	0		noH	2	f1	0	0	0	0	rrr	nnn	last		0
2035477	4Q73	Ezekiel	10	7	LBC[	LBC	LBC	CCC	CCC	qal	ptcp	sg	m	NA	verb					rrr	nnn	לבש	0		noH	5	f1	0	0	0	0	rrr	nnn	last		0
2035994	4Q73	Ezekiel	23	14	XQQ[	XQQJM	XQQ	CCC	CCCMC	qal	ptcp	pl	m	NA	verb		JM			rrrrr	nnnnn	חקקים	0		noH	2	f3i	0	0	0	1	rrr	nnn	last		0
2036228	4Q74	Ezekiel	1	11	PRD[	PRDWT	PRD	CCC	CCCMC	qal	ptcp	pl	f	NA	verb		WT			nnnrr	nnnnn	פרדות	0		noH	5	f1_4	0	0	0	1	nnn	nnn	last		0
2038234	4Q78	Hosea	4	17	XBR[	XBWR	XBWR	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					rrrr	nnnn	חבור	0		noH	12	f4_7	0	0	0	0	rrrr	nnnn	last	W	1
2040768	4Q80	Zechariah	3	3	LBC[	LBC	LBC	CCC	CCC	qal	ptcp	sg	m	NA	verb					rrr	nnn	לבש	0		noH	3	f8_13	0	0	0	0	rrr	nnn	last		0
2042063	4Q82	Hosea	3	1	>HB[	>HBT	>HB	CCC	CCCC	qal	ptcp	sg	f	NA	verb		T			rrrr	nnnn	אהבת	0		noH	16	f3ii+4ii+5_7	0	0	0	1	rrrr	nnnn	last		0
2042564	4Q82	Hosea	9	13	CTL[	CTWLH	CTWL	CCMC	CCMCM	qal	ptcp	sg	f	NA	verb					rrrrr	nnnnn	שתולה	1	H	noH	6	f15_26	0	0	0	0	rrrr	nnnn	last	W	1
2042981	4Q82	Hosea	11	7	TL>[	TLW>JM	TLW>	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			rrrrrr	nnnnnn	תלואים	0		noH	1	f19b+27_32	0	0	0	1	rrrr	nnnn	last	W	1
2043347	4Q82	Hosea	13	12	YRR[	YRWR	YRWR	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					rrrr	nnnn	צרור	0		noH	1	f16b	0	0	0	0	rrrr	nnnn	last	W	1
2043350	4Q82	Hosea	13	12	YPN[	YPWNH	YPWN	CCMC	CCMCM	qal	ptcp	sg	f	NA	verb					rrrrr	nnnnn	צפונה	1	H	noH	2	f16b	0	0	0	0	rrrr	nnnn	last	W	1
2043464	4Q82	Joel	2	2	PRF[	PRF	PRF	CCC	CCC	qal	ptcp	sg	m	NA	verb					rrr	nnn	פרש	0		noH	1	f30b+31aR+36_37	0	0	0	0	rrr	nnn	last		0
2043539	4Q82	Joel	2	5	<RK[	<RWK	<RWK	CCCC	CCCC	qal	ptcp	sg	m	NA	verb					nnrr	nnnn	ערוך	0		noH	6	f30b+31aR+36_37	0	0	0	0	nnrr	nnnn	last	W	1
2044226	4Q82	Amos	2	8	XBL[	XBLJM	XBL	CCC	CCCMC	qal	ptcp	pl	m	NA	verb		JM			nnnnn	nnnnn	חבלים	0		noH	6	f43a	0	0	0	1	nnn	nnn	last		0
2045988	4Q82	Jonah	2	6	XBC[	XBWC	XBWC	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					nnnn	nnnn	חבוש	0		noH	5	f78ii+82_87	0	0	0	0	nnnn	nnnn	last	W	1
2046914	4Q83	Psalms	5	10	PTX[	PTWX	PTWX	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					rrrr	nnnn	פתוח	0		noH	2	f1	0	0	0	0	rrrr	nnnn	last	W	1
2048110	4Q83	Psalms	66	20	BRK[	BRWK	BRWK	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					rrrr	nnnn	ברוך	0		noH	30	f14ii	0	0	0	0	rrrr	nnnn	last	W	1
2048560	4Q84	Psalms	92	14	CTL[	CTWLJM	CTWL	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			nnrrrr	nnnnnn	שתולים	0		noH	13	f5ii	0	0	0	1	nnrr	nnnn	last	W	1
2049136	4Q84	Psalms	103	6	<CQ[	<CWQJM	<CWQ	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			rrrrrr	nnnnnn	עשוקים	0		noH	6	f15iv+21ii_24	0	0	0	1	rrrr	nnnn	last	W	1
2049452	4Q84	Psalms	118	26	BRK[	BRWK	BRWK	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					rnnn	nnnn	ברוך	0		noH	16	f30ii+32i+33_34	0	0	0	0	rnnn	nnnn	last	W	1
2050655	4Q86	Psalms	147	3	CBR[	CBWRJ	CBWR	CCMC	CCMCM	qal	ptcp	pl	m	NA	verb				L	rrrrr	nnnnn	שבורי	1	J	noH	8	1	0	1	0	0	rrrr	nnnn	last	W	1
2051202	4Q87	Psalms	89	53	BRK[	BRWK	BRWK	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					nnnn	nnnn	ברוך	0		noH	4	f8	0	0	0	0	nnnn	nnnn	last	W	1
2051253	4Q87	Psalms	115	15	BRK[	BRWKJM	BRWK	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			rrrrrr	nnnnnn	ברוכים	0		noH	1	f13	0	0	0	1	rrrr	nnnn	last	W	1
2051844	4Q88	Psalms	107	2	G>L[	G>WLJ	G>WL	CCCC	CCCCC	qal	ptcp	pl	m	NA	verb		J			nnrrr	nnnnn	גאולי	0		noH	15	1	0	0	0	1	nnrr	nnnn	last	W	1
2052461	4Q90	Psalms	119	12	BRK[	BRWK	BRWK	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					nnnn	nnnn	ברוך	0		noH	12	f1_2	0	0	0	0	nnnn	nnnn	last	W	1
2052534	4Q90	Psalms	119	21	>RR[	>RWRJM	>RWR	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			rrrrrr	nnnnnn	ארורים	0		noH	21	f1_2	0	0	0	1	rrrr	nnnn	last	W	1
2054134	4Q98b	Psalms	5	10	PTX[	PTWX	PTWX	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					rrrr	nnnn	פתוח	0		noH	2	f1	0	0	0	0	rrrr	nnnn	last	W	1
2054319	4Q98f	Psalms	112	8	SMK[	SMWK	SMWK	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					rrrr	nnnn	סמוך	0		noH	4	f1_2	0	0	0	0	rrrr	nnnn	last	W	1
2054354	4Q98g	Psalms	89	20	BXR[	BXR	BXR	CCC	CCC	qal	ptcp	sg	m	NA	verb					rnn	nnn	בחר	0		noH	2	f1	0	0	0	0	rnn	nnn	last		0
2054633	4Q99	Job	36	8	>SR[	>SWRJM	>SWR	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			rrrrrr	nnnnnn	אסורים	0		noH	12	f7i+8_11	0	0	0	1	rrrr	nnnn	last	W	1
2055004	4Q100	Job	14	5	XRY[	XRWYJM	XRWY	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			rrrrrr	nnnnnn	חרוצים	0		noH	1	f4	0	0	0	1	rrrr	nnnn	last	W	1
2055170	4Q101	Job	14	17	XTM[	XTM	XTM	CCC	CCC	qal	ptcp	sg	m	NA	verb					rnr	nnn	חתם	0		noH	7	f3	0	0	0	0	rnr	nnn	last		0
2055646	4Q103a	Proverbs	9	17	GNB[	GNWBJM	GNWB	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			rrrrrr	nnnnnn	גנובים	0		noH	2	f1	0	0	0	1	rrrr	nnnn	last	W	1
2056136	4Q106	Song_of_songs	3	8	>XZ[	>XZJ	>XZ	CCC	CCCM	qal	ptcp	pl	m	NA	verb					rrrr	nnnn	אחזי	1	J	noH	2	f2i+3_5	0	0	0	0	rrr	nnn	last		0
2056168	4Q106	Song_of_songs	3	10	RYP[	RYWP	RYWP	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					nnnn	nnnn	רצוף	0		noH	4	f2i+3_5	0	0	0	0	nnnn	nnnn	last	W	1
2056221	4Q106	Song_of_songs	4	2	QYB[	QYWBWT	QYWB	CCMC	CCMCMC	qal	ptcp	pl	f	NA	verb		WT		H	nnnnnn	nnnnnn	קצובות	0		noH	9	f2i+3_5	0	1	0	1	nnnn	nnnn	last	W	1
2056423	4Q106	Song_of_songs	7	6	>SR[	>SWR	>SWR	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					nnrr	nnnn	אסור	0		noH	13	f2ii	0	0	0	0	nnrr	nnnn	last	W	1
2056640	4Q107	Song_of_songs	3	10	RYP[	RYWP	RYWP	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					rrrr	nnnn	רצוף	0		noH	10	f2i	0	0	0	0	rrrr	nnnn	last	W	1
2056696	4Q107	Song_of_songs	4	2	QYB[	QYWBWT	QYWB	CCMC	CCMCMC	qal	ptcp	pl	f	NA	verb		WT		H	nnrrrr	nnnnnn	קצובות	0		noH	3	f2ii	0	1	0	1	nnrr	nnnn	last	W	1
2056873	4Q108	Song_of_songs	3	8	>XZ[	>XWZJ	>XWZ	CCMC	CCMCM	qal	ptcp	pl	m	NA	verb					nnnnn	nnnnn	אחוזי	1	J	noH	2	f1	0	0	0	0	nnnn	nnnn	last	W	1
2060962	4Q114	Daniel	10	5	LBC[	LBC	LBC	CCC	CCC	qal	ptcp	sg	m	NA	verb					nnn	nnn	לבש	0		noH	1	1	0	0	0	0	nnn	nnn	last		0
2060966	4Q114	Daniel	10	5	XGR[	XGWR	XGWR	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					nnnn	nnnn	חגור	0		noH	1	1	0	0	0	0	nnnn	nnnn	last	W	1
2061249	4Q114	Daniel	10	21	RCM[	RCWM	RCWM	CCMC	CCMC	qal	ptcp	sg	m	NA	verb				H	rrrr	nnnn	רשום	0		noH	12	2	0	1	0	0	rrrr	nnnn	last	W	1
2062117	4Q116	Daniel	9	13	KTB[	KTWB	KTWB	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					rrrr	nnnn	כתוב	0		noH	3	f1_6	0	0	0	0	rrrr	nnnn	last	W	1
2073214	5Q5	Psalms	119	140	YRP[	YRWPH	YRWP	CCMC	CCMCM	qal	ptcp	sg	f	NA	verb					nnnnn	nnnnn	צרופה	1	H	noH	12	f2	0	0	0	0	nnnn	nnnn	last	W	1
2073245	5Q6	Lamentations	4	5	>MN[	>MWNJM	>MWN	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM		H	rrrrrr	nnnnnn	אמונים	0		noH	1	f1i	0	1	0	1	rrrr	nnnn	last	W	1
2073260	5Q6	Lamentations	4	6	HPK[	HPWKH	HPWK	CCMC	CCMCM	qal	ptcp	sg	f	NA	verb				H	rrnnn	nnnnn	הפוכה	1	H	noH	3	f1i	0	1	0	0	rrnn	nnnn	last	W	1
