tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix_g_cons	rec_signs	cor_signs	heb_g_cons	rec_signs_stem	cor_signs_stem	type	vowel_letter	has_vowel_letter
30271	MT	Exodus	4	6	JY>[	JWY>H	JWY>	CMCC	CMCCC	hif	wayq	sg	m	p3	verb	H			W	nnnnn	nnnnn	יוצאה	nnnn	nnnn	first	W	1
30291	MT	Exodus	4	7	JY>[	JWY>H	JWY>	CMCC	CMCCC	hif	wayq	sg	m	p3	verb	H			W	nnnnn	nnnnn	יוצאה	nnnn	nnnn	first	W	1
30428	MT	Exodus	4	12	JRH[	HWRJTJK	HWRJ	CMCM	CMCMCMC	hif	perf	sg	unknown	p1	verb	K			W	nnnnnnn	nnnnnnn	הוריתיך	nnnn	nnnn	first	W	1
30491	MT	Exodus	4	15	JRH[	HWRJTJ	HWRJ	CMCM	CMCMCM	hif	perf	sg	unknown	p1	verb				W	nnnnnn	nnnnnn	הוריתי	nnnn	nnnn	first	W	1
30936	MT	Exodus	5	7	JSP[	T>SPWN	T>SP	CMCC	CMCCMC	hif	impf	pl	m	p2	verb					nnnnnn	nnnnnn	תאספון	nnnn	nnnn	first		0
31299	MT	Exodus	6	3	JD<[	NWD<TJ	NWD<	CMCC	CMCCCM	nif	perf	sg	unknown	p1	verb					nnnnnn	nnnnnn	נודעתי	nnnn	nnnn	first	W	1
31343	MT	Exodus	6	6	JY>[	HWY>TJ	HWY>	CMCM	CMCMCM	hif	perf	sg	unknown	p1	verb				W	nnnnnn	nnnnnn	הוצאתי	nnnn	nnnn	first	W	1
31382	MT	Exodus	6	7	JY>[	MWYJ>	MWYJ>	CMCMM	CMCMM	hif	ptca	sg	m	unknown	verb				H	nnnnn	nnnnn	מוציא	nnnnn	nnnnn	first	W	1
31495	MT	Exodus	6	13	JY>[	HWYJ>	HWYJ>	CMCMM	CMCMM	hif	infc		unknown	unknown	verb				L	nnnnn	nnnnn	הוציא	nnnnn	nnnnn	first	W	1
31712	MT	Exodus	6	26	JY>[	HWYJ>W	HWYJ>	CMCMC	CMCMCM	hif	impv	pl	m	p2	verb					nnnnnn	nnnnnn	הוציאו	nnnnn	nnnnn	first	W	1
31729	MT	Exodus	6	27	JY>[	HWYJ>	HWYJ>	CMCMM	CMCMM	hif	infc		unknown	unknown	verb				L	nnnnn	nnnnn	הוציא	nnnnn	nnnnn	first	W	1
31847	MT	Exodus	7	4	JY>[	HWY>TJ	HWY>	CMCM	CMCMCM	hif	perf	sg	unknown	p1	verb				W	nnnnnn	nnnnnn	הוצאתי	nnnn	nnnn	first	W	1
31873	MT	Exodus	7	5	JY>[	HWY>TJ	HWY>	CMCM	CMCMCM	hif	perf	sg	unknown	p1	verb				W	nnnnnn	nnnnnn	הוצאתי	nnnn	nnnn	first	W	1
32686	MT	Exodus	8	14	JY>[	HWYJ>	HWYJ>	CMCMM	CMCMM	hif	infc		unknown	unknown	verb				L	nnnnn	nnnnn	הוציא	nnnnn	nnnnn	first	W	1
32962	MT	Exodus	8	25	JSP[	JSP	JSP	CCC	CCC	hif	impf	sg	m	p3	verb					nnn	nnn	יסף	nnn	nnn	first		0
33648	MT	Exodus	9	28	JSP[	TSPWN	TSP	CCC	CCCMC	hif	impf	pl	m	p2	verb					nnnnn	nnnnn	תספון	nnn	nnn	first		0
33759	MT	Exodus	9	34	JSP[	JSP	JSP	CCC	CCC	hif	wayq	sg	m	p3	verb				W	nnn	nnn	יסף	nnn	nnn	first		0
34181	MT	Exodus	10	15	JTR[	HWTJR	HWTJR	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הותיר	nnnnn	nnnnn	first	W	1
34186	MT	Exodus	10	15	JTR[	NWTR	NWTR	CMCC	CMCC	nif	perf	sg	m	p3	verb					nnnn	nnnn	נותר	nnnn	nnnn	first	W	1
34361	MT	Exodus	10	24	JYG[	JYG	JYG	CCC	CCC	hof	impf	sg	m	p3	verb					nnn	nnn	יצג	nnn	nnn	first		0
34430	MT	Exodus	10	28	JSP[	TSP	TSP	CCC	CCC	hif	impf	sg	m	p2	verb					nnn	nnn	תסף	nnn	nnn	first		0
34445	MT	Exodus	10	29	JSP[	>SP	>SP	CCC	CCC	hif	impf	sg	unknown	p1	verb					nnn	nnn	אסף	nnn	nnn	first		0
34583	MT	Exodus	11	6	JSP[	TSP	TSP	CCC	CCC	hif	impf	sg	f	p3	verb					nnn	nnn	תסף	nnn	nnn	first		0
34867	MT	Exodus	12	10	JTR[	TWTJRW	TWTJR	CMCMC	CMCMCM	hif	impf	pl	m	p2	verb					nnnnnn	nnnnnn	תותירו	nnnnn	nnnnn	first	W	1
34873	MT	Exodus	12	10	JTR[	NTR	NTR	CCC	CCC	nif	ptca	sg	m	unknown	verb				WH	nnn	nnn	נתר	nnn	nnn	first		0
35067	MT	Exodus	12	17	JY>[	HWY>TJ	HWY>	CMCM	CMCMCM	hif	perf	sg	unknown	p1	verb					nnnnnn	nnnnnn	הוצאתי	nnnn	nnnn	first	W	1
35540	MT	Exodus	12	39	JY>[	HWYJ>W	HWYJ>	CMCMC	CMCMCM	hif	perf	pl	unknown	p3	verb					nnnnnn	nnnnnn	הוציאו	nnnnn	nnnnn	first	W	1
35608	MT	Exodus	12	42	JY>[	HWYJ>M	HWYJ>	CMCMC	CMCMCC	hif	infc		unknown	unknown	verb	M			L	nnnnnn	nnnnnn	הוציאם	nnnnn	nnnnn	first	W	1
35666	MT	Exodus	12	46	JY>[	TWYJ>	TWYJ>	CMCMM	CMCMM	hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תוציא	nnnnn	nnnnn	first	W	1
35753	MT	Exodus	12	51	JY>[	HWYJ>	HWYJ>	CMCMM	CMCMM	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוציא	nnnnn	nnnnn	first	W	1
35812	MT	Exodus	13	3	JY>[	HWYJ>	HWYJ>	CMCMM	CMCMM	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוציא	nnnnn	nnnnn	first	W	1
35949	MT	Exodus	13	9	JY>[	HWY>K	HWY>	CMCC	CMCCC	hif	perf	sg	m	p3	verb	K				nnnnn	nnnnn	הוצאך	nnnn	nnnn	first	W	1
36039	MT	Exodus	13	14	JY>[	HWYJ>NW	HWYJ>	CMCMC	CMCMCCM	hif	perf	sg	m	p3	verb	NW				nnnnnnn	nnnnnnn	הוציאנו	nnnnn	nnnnn	first	W	1
36099	MT	Exodus	13	16	JY>[	HWYJ>NW	HWYJ>	CMCMC	CMCMCCM	hif	perf	sg	m	p3	verb	NW				nnnnnnn	nnnnnnn	הוציאנו	nnnnn	nnnnn	first	W	1
36445	MT	Exodus	14	11	JY>[	HWYJ>NW	HWYJ>	CMCMC	CMCMCCM	hif	infc		unknown	unknown	verb	NW			L	nnnnnnn	nnnnnnn	הוציאנו	nnnnn	nnnnn	first	W	1
36504	MT	Exodus	14	13	JSP[	TSJPW	TSJP	CCMC	CCMCM	hif	impf	pl	m	p2	verb					nnnnn	nnnnn	תסיפו	nnnn	nnnn	first		0
36866	MT	Exodus	14	30	JC<[	JWC<	JWC<	CMCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יושע	nnnn	nnnn	first	W	1
37036	MT	Exodus	15	9	JRC[	TWRJCMW	TWRJC	CMCMC	CMCMCCM	hif	impf	sg	f	p3	verb	MW				nnnnnnn	nnnnnnn	תורישמו	nnnnn	nnnnn	first	W	1
37062	MT	Exodus	15	11	JR>[	NWR>	NWR>	CMCM	CMCM	nif	ptca	sg	m	unknown	verb					nnnn	nnnn	נורא	nnnn	nnnn	first	W	1
37272	MT	Exodus	15	25	JRH[	JWRHW	JWR	CMC	CMCCM	hif	wayq	sg	m	p3	verb	HW			W	nnnnn	nnnnn	יורהו	nnn	nnn	first	W	1
37421	MT	Exodus	16	3	JY>[	HWY>TM	HWY>	CMCM	CMCMCC	hif	perf	pl	m	p2	verb					nnnnnn	nnnnnn	הוצאתם	nnnn	nnnn	first	W	1
37503	MT	Exodus	16	6	JY>[	HWYJ>	HWYJ>	CMCMM	CMCMM	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוציא	nnnnn	nnnnn	first	W	1
37777	MT	Exodus	16	19	JTR[	JWTR	JWTR	CMCC	CMCC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יותר	nnnn	nnnn	first	W	1
37787	MT	Exodus	16	20	JTR[	JWTRW	JWTR	CMCC	CMCCM	hif	wayq	pl	m	p3	verb				W	nnnnn	nnnnn	יותרו	nnnn	nnnn	first	W	1
38048	MT	Exodus	16	32	JY>[	HWYJ>J	HWYJ>	CMCMC	CMCMCM	hif	infc		unknown	unknown	verb	J			B	nnnnnn	nnnnnn	הוציאי	nnnnn	nnnnn	first	W	1
38106	MT	Exodus	16	35	JCB[	NWCBT	NWCB	CMCC	CMCCC	nif	ptca	sg	f	unknown	verb		T			nnnnn	nnnnn	נושבת	nnnn	nnnn	first	W	1
38499	MT	Exodus	18	1	JY>[	HWYJ>	HWYJ>	CMCMM	CMCMM	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוציא	nnnnn	nnnnn	first	W	1
38810	MT	Exodus	18	16	JD<[	HWD<TJ	HWD<	CMCC	CMCCCM	hif	perf	sg	unknown	p1	verb				W	nnnnnn	nnnnnn	הודעתי	nnnn	nnnn	first	W	1
38888	MT	Exodus	18	20	JD<[	HWD<T	HWD<	CMCC	CMCCC	hif	perf	sg	m	p2	verb				W	nnnnn	nnnnn	הודעת	nnnn	nnnn	first	W	1
39417	MT	Exodus	19	17	JY>[	JWY>	JWY>	CMCM	CMCM	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יוצא	nnnn	nnnn	first	W	1
39611	MT	Exodus	20	2	JY>[	HWY>TJK	HWY>	CMCM	CMCMCMC	hif	perf	sg	unknown	p1	verb	K				nnnnnnn	nnnnnnn	הוצאתיך	nnnn	nnnn	first	W	1
40568	MT	Exodus	21	36	JD<[	NWD<	NWD<	CMCC	CMCC	nif	perf	sg	m	p3	verb					nnnn	nnnn	נודע	nnnn	nnnn	first	W	1
40914	MT	Exodus	22	20	JNH[	TWNH	TWNH	CMCM	CMCM	hif	impf	sg	m	p2	verb					nnnn	nnnn	תונה	nnnn	nnnn	first	W	1
41861	MT	Exodus	24	12	JRH[	HWRTM	HWR	CMC	CMCCC	hif	infc		unknown	unknown	verb	M	T		L	nnnnn	nnnnn	הורתם	nnn	nnn	first	W	1
42297	MT	Exodus	25	22	J<D[	NW<DTJ	NW<D	CMCC	CMCCCM	nif	perf	sg	unknown	p1	verb				W	nnnnnn	nnnnnn	נועדתי	nnnn	nnnn	first	W	1
43905	MT	Exodus	28	10	JTR[	NWTRJM	NWTR	CMCC	CMCCMC	nif	ptca	pl	m	unknown	verb		JM		H	nnnnnn	nnnnnn	נותרים	nnnn	nnnn	first	W	1
45291	MT	Exodus	29	34	JTR[	NWTR	NWTR	CMCC	CMCC	nif	ptca	sg	m	unknown	verb				H	nnnn	nnnn	נותר	nnnn	nnnn	first	W	1
45461	MT	Exodus	29	43	J<D[	N<DTJ	N<D	CCC	CCCCM	nif	perf	sg	unknown	p1	verb				W	nnnnn	nnnnn	נעדתי	nnn	nnn	first		0
45507	MT	Exodus	29	46	JY>[	HWY>TJ	HWY>	CMCM	CMCMCM	hif	perf	sg	unknown	p1	verb					nnnnnn	nnnnnn	הוצאתי	nnnn	nnnn	first	W	1
45636	MT	Exodus	30	7	JVB[	HJVJBW	HJVJB	CMCMC	CMCMCM	hif	infc		unknown	unknown	verb	W			B	nnnnnn	nnnnnn	היטיבו	nnnnn	nnnnn	first	J	1
46737	MT	Exodus	32	11	JY>[	HWY>T	HWY>	CMCM	CMCMC	hif	perf	sg	m	p2	verb					nnnnn	nnnnn	הוצאת	nnnn	nnnn	first	W	1
46755	MT	Exodus	32	12	JY>[	HWYJ>M	HWYJ>	CMCMC	CMCMCC	hif	perf	sg	m	p3	verb	M				nnnnnn	nnnnnn	הוציאם	nnnnn	nnnnn	first	W	1
47389	MT	Exodus	33	5	JRD[	HWRD	HWRD	CMCC	CMCC	hif	impv	sg	m	p2	verb					nnnn	nnnn	הורד	nnnn	nnnn	first	W	1
47562	MT	Exodus	33	12	JD<[	HWD<TNJ	HWD<	CMCC	CMCCCCM	hif	perf	sg	m	p2	verb	NJ				nnnnnnn	nnnnnnn	הודעתני	nnnn	nnnn	first	W	1
47587	MT	Exodus	33	13	JD<[	HWD<NJ	HWD<	CMCC	CMCCCM	hif	impv	sg	m	p2	verb	NJ				nnnnnn	nnnnnn	הודעני	nnnn	nnnn	first	W	1
48012	MT	Exodus	34	10	JR>[	NWR>	NWR>	CMCM	CMCM	nif	ptca	sg	m	unknown	verb					nnnn	nnnn	נורא	nnnn	nnnn	first	W	1
48242	MT	Exodus	34	24	JRC[	>WRJC	>WRJC	CMCMC	CMCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אוריש	nnnnn	nnnnn	first	W	1
49114	MT	Exodus	35	34	JRH[	HWRT	HWR	CMC	CMCC	hif	infc		unknown	unknown	verb		T		WL	nnnn	nnnn	הורת	nnn	nnn	first	W	1
49345	MT	Exodus	36	7	JTR[	HWTR	HWTR	CMCC	CMCC	hif	infa		unknown	unknown	verb				W	nnnn	nnnn	הותר	nnnn	nnnn	first	W	1
52932	MT	Leviticus	2	3	JTR[	NWTRT	NWTR	CMCC	CMCCC	nif	ptca	sg	f	unknown	verb		T		WH	nnnnn	nnnnn	נותרת	nnnn	nnnn	first	W	1
53041	MT	Leviticus	2	10	JTR[	NWTRT	NWTR	CMCC	CMCCC	nif	ptca	sg	f	unknown	verb		T		WH	nnnnn	nnnnn	נותרת	nnnn	nnnn	first	W	1
53759	MT	Leviticus	4	12	JY>[	HWYJ>	HWYJ>	CMCMM	CMCMM	hif	perf	sg	m	p3	verb				W	nnnnn	nnnnn	הוציא	nnnnn	nnnnn	first	W	1
53816	MT	Leviticus	4	14	JD<[	NWD<H	NWD<	CMCC	CMCCM	nif	perf	sg	f	p3	verb				W	nnnnn	nnnnn	נודעה	nnnn	nnnn	first	W	1
53958	MT	Leviticus	4	21	JY>[	HWYJ>	HWYJ>	CMCMM	CMCMM	hif	perf	sg	m	p3	verb				W	nnnnn	nnnnn	הוציא	nnnnn	nnnnn	first	W	1
54002	MT	Leviticus	4	23	JD<[	HWD<	HWD<	CMCC	CMCC	hof	perf	sg	m	p3	verb					nnnn	nnnn	הודע	nnnn	nnnn	first	W	1
54109	MT	Leviticus	4	28	JD<[	HWD<	HWD<	CMCC	CMCC	hof	perf	sg	m	p3	verb					nnnn	nnnn	הודע	nnnn	nnnn	first	W	1
54376	MT	Leviticus	5	4	JVB[	HJVJB	HJVJB	CMCMC	CMCMC	hif	infc		unknown	unknown	verb				L	nnnnn	nnnnn	היטיב	nnnnn	nnnnn	first	J	1
54667	MT	Leviticus	5	16	JSP[	JWSP	JWSP	CMCC	CMCC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יוסף	nnnn	nnnn	first	W	1
54848	MT	Leviticus	5	24	JSP[	JSP	JSP	CCC	CCC	hif	impf	sg	m	p3	verb					nnn	nnn	יסף	nnn	nnn	first		0
54933	MT	Leviticus	6	2	JQD[	TWQD	TWQD	CMCC	CMCC	hof	impf	sg	f	p3	verb					nnnn	nnnn	תוקד	nnnn	nnnn	first	W	1
54976	MT	Leviticus	6	4	JY>[	HWYJ>	HWYJ>	CMCMM	CMCMM	hif	perf	sg	m	p3	verb				W	nnnnn	nnnnn	הוציא	nnnnn	nnnnn	first	W	1
54995	MT	Leviticus	6	5	JQD[	TWQD	TWQD	CMCC	CMCC	hof	impf	sg	f	p3	verb					nnnn	nnnn	תוקד	nnnn	nnnn	first	W	1
55024	MT	Leviticus	6	6	JQD[	TWQD	TWQD	CMCC	CMCC	hof	impf	sg	f	p3	verb					nnnn	nnnn	תוקד	nnnn	nnnn	first	W	1
55078	MT	Leviticus	6	9	JTR[	NWTRT	NWTR	CMCC	CMCCC	nif	ptca	sg	f	unknown	verb		T		WH	nnnnn	nnnnn	נותרת	nnnn	nnnn	first	W	1
55601	MT	Leviticus	7	16	JTR[	NWTR	NWTR	CMCC	CMCC	nif	ptca	sg	m	unknown	verb				WH	nnnn	nnnn	נותר	nnnn	nnnn	first	W	1
55606	MT	Leviticus	7	17	JTR[	NWTR	NWTR	CMCC	CMCC	nif	ptca	sg	m	unknown	verb				WH	nnnn	nnnn	נותר	nnnn	nnnn	first	W	1
56795	MT	Leviticus	8	32	JTR[	NWTR	NWTR	CMCC	CMCC	nif	ptca	sg	m	unknown	verb				WH	nnnn	nnnn	נותר	nnnn	nnnn	first	W	1
57605	MT	Leviticus	10	11	JRH[	HWRT	HWR	CMC	CMCC	hif	infc		unknown	unknown	verb		T		WL	nnnn	nnnn	הורת	nnn	nnn	first	W	1
57633	MT	Leviticus	10	12	JTR[	NWTRJM	NWTR	CMCC	CMCCMC	nif	ptca	pl	m	unknown	verb		JM		H	nnnnnn	nnnnnn	נותרים	nnnn	nnnn	first	W	1
57639	MT	Leviticus	10	12	JTR[	NWTRT	NWTR	CMCC	CMCCC	nif	ptca	sg	f	unknown	verb		T		H	nnnnn	nnnnn	נותרת	nnnn	nnnn	first	W	1
57755	MT	Leviticus	10	16	JTR[	NWTRM	NWTR	CMCC	CMCCC	nif	ptca	pl	m	unknown	verb		M		H	nnnnn	nnnnn	נותרם	nnnn	nnnn	first	W	1
59118	MT	Leviticus	13	11	JCN[	NWCNT	NWCN	CMCC	CMCCC	nif	ptca	sg	f	unknown	verb		T			nnnnn	nnnnn	נושנת	nnnn	nnnn	first	W	1
60643	MT	Leviticus	14	18	JTR[	NWTR	NWTR	CMCC	CMCC	nif	ptca	sg	m	unknown	verb				WH	nnnn	nnnn	נותר	nnnn	nnnn	first	W	1
60901	MT	Leviticus	14	29	JTR[	NWTR	NWTR	CMCC	CMCC	nif	ptca	sg	m	unknown	verb				WH	nnnn	nnnn	נותר	nnnn	nnnn	first	W	1
61255	MT	Leviticus	14	45	JY>[	HWYJ>	HWYJ>	CMCMM	CMCMM	hif	perf	sg	m	p3	verb				W	nnnnn	nnnnn	הוציא	nnnnn	nnnnn	first	W	1
61496	MT	Leviticus	14	57	JRH[	HWRT	HWR	CMC	CMCC	hif	infc		unknown	unknown	verb		T		L	nnnn	nnnn	הורת	nnn	nnn	first	W	1
62829	MT	Leviticus	16	27	JY>[	JWYJ>	JWYJ>	CMCMM	CMCMM	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	יוציא	nnnnn	nnnnn	first	W	1
63892	MT	Leviticus	19	6	JTR[	NWTR	NWTR	CMCC	CMCC	nif	ptca	sg	m	unknown	verb				WH	nnnn	nnnn	נותר	nnnn	nnnn	first	W	1
64062	MT	Leviticus	19	17	JKX[	HWKX	HWKX	CMCC	CMCC	hif	infa		unknown	unknown	verb					nnnn	nnnn	הוכח	nnnn	nnnn	first	W	1
64063	MT	Leviticus	19	17	JKX[	TWKJX	TWKJX	CMCMC	CMCMC	hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תוכיח	nnnnn	nnnnn	first	W	1
64215	MT	Leviticus	19	25	JSP[	HWSJP	HWSJP	CMCMC	CMCMC	hif	infc		unknown	unknown	verb				L	nnnnn	nnnnn	הוסיף	nnnnn	nnnnn	first	W	1
64320	MT	Leviticus	19	33	JNH[	TWNW	TWN	CMC	CMCM	hif	impf	pl	m	p2	verb					nnnn	nnnn	תונו	nnn	nnn	first	W	1
64376	MT	Leviticus	19	36	JY>[	HWY>TJ	HWY>	CMCM	CMCMCM	hif	perf	sg	unknown	p1	verb					nnnnnn	nnnnnn	הוצאתי	nnnn	nnnn	first	W	1
65125	MT	Leviticus	21	10	JYQ[	JWYQ	JWYQ	CMCC	CMCC	hof	impf	sg	m	p3	verb					nnnn	nnnn	יוצק	nnnn	nnnn	first	W	1
65901	MT	Leviticus	22	30	JTR[	TWTJRW	TWTJR	CMCMC	CMCMCM	hif	impf	pl	m	p2	verb					nnnnnn	nnnnnn	תותירו	nnnnn	nnnnn	first	W	1
65931	MT	Leviticus	22	33	JY>[	MWYJ>	MWYJ>	CMCMM	CMCMM	hif	ptca	sg	m	unknown	verb				H	nnnnn	nnnnn	מוציא	nnnnn	nnnnn	first	W	1
66754	MT	Leviticus	23	43	JCB[	HWCBTJ	HWCB	CMCC	CMCCCM	hif	perf	sg	unknown	p1	verb					nnnnnn	nnnnnn	הושבתי	nnnn	nnnn	first	W	1
66759	MT	Leviticus	23	43	JY>[	HWYJ>J	HWYJ>	CMCMC	CMCMCM	hif	infc		unknown	unknown	verb	J			B	nnnnnn	nnnnnn	הוציאי	nnnnn	nnnnn	first	W	1
66998	MT	Leviticus	24	14	JY>[	HWY>	HWY>	CMCM	CMCM	hif	impv	sg	m	p2	verb					nnnn	nnnn	הוצא	nnnn	nnnn	first	W	1
67139	MT	Leviticus	24	23	JY>[	JWYJ>W	JWYJ>	CMCMC	CMCMCM	hif	wayq	pl	m	p3	verb				W	nnnnnn	nnnnnn	יוציאו	nnnnn	nnnnn	first	W	1
67417	MT	Leviticus	25	14	JNH[	TWNW	TWN	CMC	CMCM	hif	impf	pl	m	p2	verb					nnnn	nnnn	תונו	nnn	nnn	first	W	1
67460	MT	Leviticus	25	17	JNH[	TWNW	TWN	CMC	CMCM	hif	impf	pl	m	p2	verb					nnnn	nnnn	תונו	nnn	nnn	first	W	1
67847	MT	Leviticus	25	38	JY>[	HWY>TJ	HWY>	CMCM	CMCMCM	hif	perf	sg	unknown	p1	verb					nnnnnn	nnnnnn	הוצאתי	nnnn	nnnn	first	W	1
67909	MT	Leviticus	25	42	JY>[	HWY>TJ	HWY>	CMCM	CMCMCM	hif	perf	sg	unknown	p1	verb					nnnnnn	nnnnnn	הוצאתי	nnnn	nnnn	first	W	1
67962	MT	Leviticus	25	45	JLD[	HWLJDW	HWLJD	CMCMC	CMCMCM	hif	perf	pl	unknown	p3	verb					nnnnnn	nnnnnn	הולידו	nnnnn	nnnnn	first	W	1
68140	MT	Leviticus	25	55	JY>[	HWY>TJ	HWY>	CMCM	CMCMCM	hif	perf	sg	unknown	p1	verb					nnnnnn	nnnnnn	הוצאתי	nnnn	nnnn	first	W	1
68300	MT	Leviticus	26	10	JCN[	NWCN	NWCN	CMCC	CMCC	nif	ptca	sg	m	unknown	verb					nnnn	nnnn	נושן	nnnn	nnnn	first	W	1
68306	MT	Leviticus	26	10	JY>[	TWYJ>W	TWYJ>	CMCMC	CMCMCM	hif	impf	pl	m	p2	verb					nnnnnn	nnnnnn	תוציאו	nnnnn	nnnnn	first	W	1
68336	MT	Leviticus	26	13	JY>[	HWY>TJ	HWY>	CMCM	CMCMCM	hif	perf	sg	unknown	p1	verb					nnnnnn	nnnnnn	הוצאתי	nnnn	nnnn	first	W	1
68928	MT	Leviticus	26	45	JY>[	HWY>TJ	HWY>	CMCM	CMCMCM	hif	perf	sg	unknown	p1	verb					nnnnnn	nnnnnn	הוצאתי	nnnn	nnnn	first	W	1
69306	MT	Leviticus	27	18	JTR[	NWTRT	NWTR	CMCC	CMCCC	nif	ptca	pl	f	unknown	verb		T		H	nnnnn	nnnnn	נותרת	nnnn	nnnn	first	W	1
69556	MT	Leviticus	27	31	JSP[	JSP	JSP	CCC	CCC	hif	impf	sg	m	p3	verb					nnn	nnn	יסף	nnn	nnn	first		0
70358	MT	Numbers	1	51	JRD[	JWRJDW	JWRJD	CMCMC	CMCMCM	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	יורידו	nnnnn	nnnnn	first	W	1
71839	MT	Numbers	4	5	JRD[	HWRDW	HWRD	CMCC	CMCCM	hif	perf	pl	unknown	p3	verb				W	nnnnn	nnnnn	הורדו	nnnn	nnnn	first	W	1
72843	MT	Numbers	5	7	JSP[	JSP	JSP	CCC	CCC	hif	impf	sg	m	p3	verb					nnn	nnn	יסף	nnn	nnn	first		0
76299	MT	Numbers	10	3	J<D[	NW<DW	NW<D	CMCC	CMCCM	nif	perf	pl	unknown	p3	verb				W	nnnnn	nnnnn	נועדו	nnnn	nnnn	first	W	1
76314	MT	Numbers	10	4	J<D[	NW<DW	NW<D	CMCC	CMCCM	nif	perf	pl	unknown	p3	verb				W	nnnnn	nnnnn	נועדו	nnnn	nnnn	first	W	1
76395	MT	Numbers	10	9	JC<[	NWC<TM	NWC<	CMCC	CMCCCC	nif	perf	pl	m	p2	verb				W	nnnnnn	nnnnnn	נושעתם	nnnn	nnnn	first	W	1
76518	MT	Numbers	10	17	JRD[	HWRD	HWRD	CMCC	CMCC	hof	perf	sg	m	p3	verb				W	nnnn	nnnn	הורד	nnnn	nnnn	first	W	1
76678	MT	Numbers	10	29	JVB[	HVBNW	HVB	CCC	CCCCM	hif	perf	pl	unknown	p1	verb				W	nnnnn	nnnnn	הטבנו	nnn	nnn	first		0
76730	MT	Numbers	10	32	JVB[	JJVJB	JJVJB	CMCMC	CMCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	ייטיב	nnnnn	nnnnn	first	J	1
76734	MT	Numbers	10	32	JVB[	HVBNW	HVB	CCC	CCCCM	hif	perf	pl	unknown	p1	verb				W	nnnnn	nnnnn	הטבנו	nnn	nnn	first		0
77775	MT	Numbers	12	11	J>L=[	NW>LNW	NW>L	CMCC	CMCCCM	nif	perf	pl	unknown	p1	verb					nnnnnn	nnnnnn	נואלנו	nnnn	nnnn	first	W	1
78359	MT	Numbers	13	32	JY>[	JWYJ>W	JWYJ>	CMCMC	CMCMCM	hif	wayq	pl	m	p3	verb				W	nnnnnn	nnnnnn	יוציאו	nnnnn	nnnnn	first	W	1
78651	MT	Numbers	14	12	JRC[	>WRCNW	>WRC	CMCC	CMCCCM	hif	impf	sg	unknown	p1	verb	W			W	nnnnnn	nnnnnn	אורשנו	nnnn	nnnn	first	W	1
78908	MT	Numbers	14	24	JRC[	JWRCNH	JWRC	CMCC	CMCCCM	hif	impf	sg	m	p3	verb	H				nnnnnn	nnnnnn	יורשנה	nnnn	nnnn	first	W	1
79112	MT	Numbers	14	35	J<D[	NW<DJM	NW<D	CMCC	CMCCMC	nif	ptca	pl	m	unknown	verb		JM		H	nnnnnn	nnnnnn	נועדים	nnnn	nnnn	first	W	1
79144	MT	Numbers	14	36	JY>[	HWYJ>	HWYJ>	CMCMM	CMCMM	hif	infc		unknown	unknown	verb				L	nnnnn	nnnnn	הוציא	nnnnn	nnnnn	first	W	1
79153	MT	Numbers	14	37	JY>[	MWY>J	MWY>	CMCC	CMCCM	hif	ptca	pl	m	unknown	verb		J			nnnnn	nnnnn	מוצאי	nnnn	nnnn	first	W	1
79949	MT	Numbers	15	36	JY>[	JYJ>W	JYJ>	CCMC	CCMCM	hif	wayq	pl	m	p3	verb				W	nnnnn	nnnnn	יציאו	nnnn	nnnn	first		0
80050	MT	Numbers	15	41	JY>[	HWY>TJ	HWY>	CMCM	CMCMCM	hif	perf	sg	unknown	p1	verb					nnnnnn	nnnnnn	הוצאתי	nnnn	nnnn	first	W	1
80150	MT	Numbers	16	5	JD<[	JD<	JD<	CCC	CCC	hif	impf	sg	m	p3	verb				W	nnn	nnn	ידע	nnn	nnn	first		0
80263	MT	Numbers	16	11	J<D[	N<DJM	N<D	CCC	CCCMC	nif	ptca	pl	m	unknown	verb		JM		H	nnnnn	nnnnn	נעדים	nnn	nnn	first		0
81208	MT	Numbers	17	23	JY>[	JY>	JY>	CCM	CCM	hif	wayq	sg	m	p3	verb				W	nnn	nnn	יצא	nnn	nnn	first		0
