tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix_g_cons	rec_signs	cor_signs	heb_g_cons	has_nme	type	vowel_letter	has_vowel_letter
183284	MT	1_Kings	8	52	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות	1	nme	W	0
183452	MT	1_Kings	8	59	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
183674	MT	1_Kings	9	1	BNH[	BNWT	BN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	בנות	1	nme	W	0
183691	MT	1_Kings	9	1	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
183759	MT	1_Kings	9	4	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
183982	MT	1_Kings	9	12	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות	1	nme	W	0
184038	MT	1_Kings	9	15	BNH[	BNWT	BN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	בנות	1	nme	W	0
184140	MT	1_Kings	9	19	BNH[	BNWT	BN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	בנות	1	nme	W	0
184534	MT	1_Kings	10	9	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
185287	MT	1_Kings	11	15	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		B	nnnn	nnnn	היות	1	nme	W	0
185292	MT	1_Kings	11	15	<LH[	<LWT	<L	CC	CCMC	qal	infc		unknown	unknown	verb		WT		B	nnnn	nnnn	עלות	1	nme	W	0
185721	MT	1_Kings	11	33	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
185780	MT	1_Kings	11	36	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	היות	1	nme	W	0
186052	MT	1_Kings	12	6	HJH[	HJTW	HJ	CC	CCCM	qal	infc		unknown	unknown	verb	W	T		B	nnnn	nnnn	היתו	1	nme		0
186395	MT	1_Kings	12	18	<LH[	<LWT	<L	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עלות	1	nme	W	0
186587	MT	1_Kings	12	27	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
186630	MT	1_Kings	12	28	<LH[	<LWT	<L	CC	CCMC	qal	infc		unknown	unknown	verb		WT		M	nnnn	nnnn	עלות	1	nme	W	0
187338	MT	1_Kings	13	23	CTH[	CTWTW	CT	CC	CCMCM	qal	infc		unknown	unknown	verb	W	WT			nnnnn	nnnnn	שתותו	1	nme	W	0
187727	MT	1_Kings	14	4	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות	1	nme	W	0
187842	MT	1_Kings	14	8	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
187851	MT	1_Kings	14	9	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
188771	MT	1_Kings	15	21	BNH[	BNWT	BN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		M	nnnn	nnnn	בנות	1	nme	W	0
189205	MT	1_Kings	16	7	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות	1	nme	W	0
189436	MT	1_Kings	16	18	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		K	nnnn	nnnn	ראות	1	nme	W	0
189465	MT	1_Kings	16	19	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
189774	MT	1_Kings	16	33	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
190660	MT	1_Kings	18	17	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		K	nnnn	nnnn	ראות	1	nme	W	0
191289	MT	1_Kings	18	42	CTH[	CTWT	CT	CC	CCMC	qal	infc		unknown	unknown	verb		WT		WL	nnnn	nnnn	שתות	1	nme	W	0
192135	MT	1_Kings	20	9	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
193464	MT	1_Kings	21	20	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
193558	MT	1_Kings	21	25	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
194328	MT	1_Kings	22	32	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		K	nnnn	nnnn	ראות	1	nme	W	0
194352	MT	1_Kings	22	33	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		K	nnnn	nnnn	ראות	1	nme	W	0
194577	MT	1_Kings	22	43	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
196750	MT	2_Kings	4	13	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
196777	MT	2_Kings	4	14	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
196980	MT	2_Kings	4	25	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		K	nnnn	nnnn	ראות	1	nme	W	0
198600	MT	2_Kings	6	21	R>H[	R>TW	R>	CC	CCCM	qal	infc		unknown	unknown	verb	W	T		K	nnnn	nnnn	ראתו	1	nme		0
198689	MT	2_Kings	6	25	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	היות	1	nme	W	0
200233	MT	2_Kings	8	29	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות	1	nme	W	0
200617	MT	2_Kings	9	16	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות	1	nme	W	0
200778	MT	2_Kings	9	22	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		K	nnnn	nnnn	ראות	1	nme	W	0
201718	MT	2_Kings	10	24	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
201753	MT	2_Kings	10	25	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
201858	MT	2_Kings	10	30	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
202452	MT	2_Kings	11	17	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות	1	nme	W	0
202793	MT	2_Kings	12	11	R>H[	R>WTM	R>	CC	CCMCC	qal	infc		unknown	unknown	verb	M	WT		K	nnnnn	nnnnn	ראותם	1	nme	W	0
202863	MT	2_Kings	12	13	QNH[	QNWT	QN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		WL	nnnn	nnnn	קנות	1	nme	W	0
202972	MT	2_Kings	12	18	<LH[	<LWT	<L	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עלות	1	nme	W	0
204208	MT	2_Kings	14	27	MXH[	MXWT	MX	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	מחות	1	nme	W	0
204638	MT	2_Kings	15	19	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות	1	nme	W	0
205913	MT	2_Kings	17	15	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	עשות	1	nme	W	0
205961	MT	2_Kings	17	17	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
206448	MT	2_Kings	17	37	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
207186	MT	2_Kings	18	27	CTH[	CTWT	CT	CC	CCMC	qal	infc		unknown	unknown	verb		WT		WL	nnnn	nnnn	שתות	1	nme	W	0
208404	MT	2_Kings	20	10	NVH[	NVWT	NV	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	נטות	1	nme	W	0
208797	MT	2_Kings	21	6	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
208862	MT	2_Kings	21	8	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
208884	MT	2_Kings	21	9	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
209052	MT	2_Kings	21	16	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
209363	MT	2_Kings	22	6	QNH[	QNWT	QN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		WL	nnnn	nnnn	קנות	1	nme	W	0
209563	MT	2_Kings	22	13	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
209714	MT	2_Kings	22	19	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות	1	nme	W	0
210699	MT	2_Kings	23	29	R>H[	R>TW	R>	CC	CCCM	qal	infc		unknown	unknown	verb	W	T		K	nnnn	nnnn	ראתו	1	nme		0
213461	MT	Isaiah	5	2	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
213481	MT	Isaiah	5	4	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
213492	MT	Isaiah	5	4	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
213787	MT	Isaiah	5	22	CTH[	CTWT	CT	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	שתות	1	nme	W	0
214653	MT	Isaiah	7	22	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	עשות	1	nme	W	0
215546	MT	Isaiah	10	2	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות	1	nme	W	0
216276	MT	Isaiah	11	11	QNH[	QNWT	QN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	קנות	1	nme	W	0
216407	MT	Isaiah	11	16	<LH[	<LTW	<L	CC	CCCM	qal	infc		unknown	unknown	verb	W	T			nnnn	nnnn	עלתו	1	nme		0
217914	MT	Isaiah	17	12	HMH[	HMWT	HM	CC	CCMC	qal	infc		unknown	unknown	verb		WT		K	nnnn	nnnn	המות	1	nme	W	0
218781	MT	Isaiah	21	3	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		M	nnnn	nnnn	ראות	1	nme	W	0
220265	MT	Isaiah	25	11	FXH[	FXWT	FX	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	שחות	1	nme	W	0
221199	MT	Isaiah	28	21	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
221769	MT	Isaiah	29	23	R>H[	R>TW	R>	CC	CCCM	qal	infc		unknown	unknown	verb	W	T		B	nnnn	nnnn	ראתו	1	nme		0
221802	MT	Isaiah	30	1	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
221815	MT	Isaiah	30	1	SPH[	SPWT	SP	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	ספות	1	nme	W	0
221835	MT	Isaiah	30	2	XSH[	XSWT	XS	CC	CCMC	qal	infc		unknown	unknown	verb		WT		WL	nnnn	nnnn	חסות	1	nme	W	0
222047	MT	Isaiah	30	14	XTH[	XTWT	XT	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	חתות	1	nme	W	0
222742	MT	Isaiah	32	6	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
223133	MT	Isaiah	33	15	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		M	nnnn	nnnn	ראות	1	nme	W	0
224044	MT	Isaiah	36	12	CTH[	CTWT	CT	CC	CCMC	qal	infc		unknown	unknown	verb		WT		WL	nnnn	nnnn	שתות	1	nme	W	0
225188	MT	Isaiah	38	9	XLH[	XLTW	XL	CC	CCCM	qal	infc		unknown	unknown	verb	W	T		B	nnnn	nnnn	חלתו	1	nme		0
226816	MT	Isaiah	42	18	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות	1	nme	W	0
227682	MT	Isaiah	44	18	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		M	nnnn	nnnn	ראות	1	nme	W	0
229036	MT	Isaiah	48	16	HJH[	HJWTH	HJ	CC	CCMCC	qal	infc		unknown	unknown	verb	H	WT			nnnnn	nnnnn	היותה	1	nme	W	0
229239	MT	Isaiah	49	6	HJH[	HJWTK	HJ	CC	CCMCC	qal	infc		unknown	unknown	verb	K	WT		M	nnnnn	nnnnn	היותך	1	nme	W	0
229258	MT	Isaiah	49	6	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות	1	nme	W	0
230278	MT	Isaiah	51	22	CTH[	CTWTH	CT	CC	CCMCC	qal	infc		unknown	unknown	verb	H	WT		L	nnnnn	nnnnn	שתותה	1	nme	W	0
231165	MT	Isaiah	55	6	HJH[	HJWTW	HJ	CC	CCMCM	qal	infc		unknown	unknown	verb	W	WT		B	nnnnn	nnnnn	היותו	1	nme	W	0
231349	MT	Isaiah	56	2	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		M	nnnn	nnnn	עשות	1	nme	W	0
231440	MT	Isaiah	56	6	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות	1	nme	W	0
232175	MT	Isaiah	58	13	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	עשות	1	nme	W	0
232193	MT	Isaiah	58	13	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		M	nnnn	nnnn	עשות	1	nme	W	0
232865	MT	Isaiah	60	15	HJH[	HJWTK	HJ	CC	CCMCC	qal	infc		unknown	unknown	verb	K	WT			nnnnn	nnnnn	היותך	1	nme	W	0
233677	MT	Isaiah	63	12	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
233707	MT	Isaiah	63	14	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
233807	MT	Isaiah	64	2	<FH[	<FWTK	<F	CC	CCMCC	qal	infc		unknown	unknown	verb	K	WT		B	nnnnn	nnnnn	עשותך	1	nme	W	0
235056	MT	Jeremiah	1	3	GLH[	GLWT	GL	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	גלות	1	nme	W	0
235175	MT	Jeremiah	1	10	BNH[	BNWT	BN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	בנות	1	nme	W	0
235202	MT	Jeremiah	1	12	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות	1	nme	W	0
235209	MT	Jeremiah	1	12	<FH[	<FTW	<F	CC	CCCM	qal	infc		unknown	unknown	verb	W	T		L	nnnn	nnnn	עשתו	1	nme		0
235660	MT	Jeremiah	2	18	CTH[	CTWT	CT	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	שתות	1	nme	W	0
235670	MT	Jeremiah	2	18	CTH[	CTWT	CT	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	שתות	1	nme	W	0
236147	MT	Jeremiah	3	7	<FH[	<FWTH	<F	CC	CCMCC	qal	infc		unknown	unknown	verb	H	WT			nnnnn	nnnnn	עשותה	1	nme	W	0
236782	MT	Jeremiah	4	11	ZRH[	ZRWT	ZR	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	זרות	1	nme	W	0
238390	MT	Jeremiah	7	10	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	עשות	1	nme	W	0
238446	MT	Jeremiah	7	13	<FH[	<FWTKM	<F	CC	CCMCCC	qal	infc		unknown	unknown	verb	KM	WT			nnnnnn	nnnnnn	עשותכם	1	nme	W	0
238568	MT	Jeremiah	7	18	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
240522	MT	Jeremiah	11	8	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
240667	MT	Jeremiah	11	15	<FH[	<FWTH	<F	CC	CCMCC	qal	infc		unknown	unknown	verb	H	WT			nnnnn	nnnnn	עשותה	1	nme	W	0
241381	MT	Jeremiah	13	11	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות	1	nme	W	0
242796	MT	Jeremiah	16	8	CTH[	CTWT	CT	CC	CCMC	qal	infc		unknown	unknown	verb		WT		WL	nnnn	nnnn	שתות	1	nme	W	0
242900	MT	Jeremiah	16	12	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
243278	MT	Jeremiah	17	8	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		M	nnnn	nnnn	עשות	1	nme	W	0
243564	MT	Jeremiah	17	24	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	עשות	1	nme	W	0
243745	MT	Jeremiah	18	4	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
243762	MT	Jeremiah	18	6	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
243816	MT	Jeremiah	18	8	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
243827	MT	Jeremiah	18	9	BNH[	BNT	BN	CC	CCC	qal	infc		unknown	unknown	verb		T		L	nnn	nnn	בנת	1	nme		0
244922	MT	Jeremiah	20	18	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות	1	nme	W	0
245676	MT	Jeremiah	22	17	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
246332	MT	Jeremiah	23	20	<FH[	<FTW	<F	CC	CCCM	qal	infc		unknown	unknown	verb	W	T			nnnn	nnnn	עשתו	1	nme		0
247620	MT	Jeremiah	25	28	CTH[	CTWT	CT	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	שתות	1	nme	W	0
247920	MT	Jeremiah	26	3	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
250068	MT	Jeremiah	29	26	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות	1	nme	W	0
250633	MT	Jeremiah	30	24	<FH[	<FTW	<F	CC	CCCM	qal	infc		unknown	unknown	verb	W	T			nnnn	nnnn	עשתו	1	nme		0
251170	MT	Jeremiah	31	28	BNH[	BNWT	BN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	בנות	1	nme	W	0
251365	MT	Jeremiah	31	36	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		M	nnnn	nnnn	היות	1	nme	W	0
251617	MT	Jeremiah	32	7	QNH[	QNWT	QN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	קנות	1	nme	W	0
252010	MT	Jeremiah	32	23	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
252306	MT	Jeremiah	32	35	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
253016	MT	Jeremiah	33	20	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	היות	1	nme	W	0
253029	MT	Jeremiah	33	21	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		M	nnnn	nnnn	היות	1	nme	W	0
253099	MT	Jeremiah	33	24	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		M	nnnn	nnnn	היות	1	nme	W	0
253553	MT	Jeremiah	34	16	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות	1	nme	W	0
253914	MT	Jeremiah	35	8	CTH[	CTWT	CT	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	שתות	1	nme	W	0
253926	MT	Jeremiah	35	9	BNH[	BNWT	BN	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	בנות	1	nme	W	0
253957	MT	Jeremiah	35	11	<LH[	<LWT	<L	CC	CCMC	qal	infc		unknown	unknown	verb		WT		B	nnnn	nnnn	עלות	1	nme	W	0
254030	MT	Jeremiah	35	14	CTH[	CTWT	CT	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	שתות	1	nme	W	0
254288	MT	Jeremiah	36	3	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
256695	MT	Jeremiah	39	15	HJH[	HJTW	HJ	CC	CCCM	qal	infc		unknown	unknown	verb	W	T		B	nnnn	nnnn	היתו	1	nme		0
257654	MT	Jeremiah	41	13	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		K	nnnn	nnnn	ראות	1	nme	W	0
258890	MT	Jeremiah	44	8	HJH[	HJWTKM	HJ	CC	CCMCCC	qal	infc		unknown	unknown	verb	KM	WT			nnnnnn	nnnnnn	היותכם	1	nme	W	0
259498	MT	Jeremiah	44	27	KLH[	KLWTM	KL	CC	CCMCC	qal	infc		unknown	unknown	verb	M	WT			nnnnn	nnnnn	כלותם	1	nme	W	0
261338	MT	Jeremiah	49	12	CTH[	CTWT	CT	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	שתות	1	nme	W	0
263859	MT	Jeremiah	51	62	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	היות	1	nme	W	0
266766	MT	Ezekiel	5	15	<FH[	<FWTJ	<F	CC	CCMCM	qal	infc		unknown	unknown	verb	J	WT		B	nnnnn	nnnnn	עשותי	1	nme	W	0
266947	MT	Ezekiel	6	8	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		B	nnnn	nnnn	היות	1	nme	W	0
267008	MT	Ezekiel	6	10	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
267079	MT	Ezekiel	6	13	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		B	nnnn	nnnn	היות	1	nme	W	0
268031	MT	Ezekiel	8	17	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		M	nnnn	nnnn	עשות	1	nme	W	0
268919	MT	Ezekiel	11	3	BNH[	BNWT	BN	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	בנות	1	nme	W	0
269350	MT	Ezekiel	12	2	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות	1	nme	W	0
270915	MT	Ezekiel	15	3	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
270923	MT	Ezekiel	15	3	TLH[	TLWT	TL	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	תלות	1	nme	W	0
270949	MT	Ezekiel	15	5	HJH[	HJWTW	HJ	CC	CCMCM	qal	infc		unknown	unknown	verb	W	WT		B	nnnnn	nnnnn	היותו	1	nme	W	0
271091	MT	Ezekiel	16	5	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
271422	MT	Ezekiel	16	22	HJH[	HJWTK	HJ	CC	CCMCC	qal	infc		unknown	unknown	verb	K	WT		B	nnnnn	nnnnn	היותך	1	nme	W	0
271542	MT	Ezekiel	16	30	<FH[	<FWTK	<F	CC	CCMCC	qal	infc		unknown	unknown	verb	K	WT		B	nnnnn	nnnnn	עשותך	1	nme	W	0
271551	MT	Ezekiel	16	31	BNH[	BNWTJK	BN	CC	CCMCCC	qal	infc		unknown	unknown	verb	K	WTJ		B	nnnnnn	nnnnnn	בנותיך	1	nme	W	0
272269	MT	Ezekiel	17	6	PNH[	PNWT	PN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	פנות	1	nme	W	0
272324	MT	Ezekiel	17	8	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
272331	MT	Ezekiel	17	8	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות	1	nme	W	0
272447	MT	Ezekiel	17	14	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות	1	nme	W	0
