tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix_g_cons	rec_signs	cor_signs	heb_g_cons	other_vowel_ending	final_h	line	column	has_pronominal_suffix	has_prefix	has_hloc	has_nme	rec_signs_stem	cor_signs_stem	type	vowel_letter	has_vowel_letter	syllable_recs
327401	MT	Psalms	98	4	RW<[	HRJ<W	HRJ<	CCMC	CCMCM	hif	impv	pl	m	p2	verb					nnnnn	nnnnn	הריעו		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
327427	MT	Psalms	98	6	RW<[	HRJ<W	HRJ<	CCMC	CCMCM	hif	impv	pl	m	p2	verb					nnnnn	nnnnn	הריעו		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
327571	MT	Psalms	100	1	RW<[	HRJ<W	HRJ<	CCMC	CCMCM	hif	impv	pl	m	p2	verb					nnnnn	nnnnn	הריעו		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
327634	MT	Psalms	101	2	FKL[	>FKJLH	>FKJL	CCCMC	CCCMCM	hif	impf	sg	unknown	p1	verb					nnnnnn	nnnnnn	אשכילה		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
327674	MT	Psalms	101	5	YMT[	>YMJT	>YMJT	CCCMC	CCCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אצמית		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
327713	MT	Psalms	101	8	YMT[	>YMJT	>YMJT	CCCMC	CCCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אצמית		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
327718	MT	Psalms	101	8	KRT[	HKRJT	HKRJT	CCCMC	CCCMC	hif	infc		unknown	unknown	verb				L	nnnnn	nnnnn	הכרית		noH	-	-	0	1	0	0	nnnnn	nnnnn	last	J	1	0
327744	MT	Psalms	102	3	STR[	TSTR	TSTR	CCCC	CCCC	hif	impf	sg	m	p2	verb					nnnn	nnnn	תסתר		noH	-	-	0	0	0	0	nnnn	nnnn	last		0	0
327915	MT	Psalms	102	20	CQP[	HCQJP	HCQJP	CCCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	השקיף		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
327924	MT	Psalms	102	20	NBV[	HBJV	HBJV	CCMC	CCMC	hif	perf	sg	m	p3	verb					nnnn	nnnn	הביט		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
327994	MT	Psalms	102	27	XLP[	TXLJPM	TXLJP	CCCMC	CCCMCC	hif	impf	sg	m	p2	verb	M				nnnnnn	nnnnnn	תחליפם		noH	-	-	1	0	0	0	nnnnn	nnnnn	last	J	1	0
328054	MT	Psalms	103	5	FB<[	MFBJ<	MFBJ<	CCCCC	CCCCC	hif	ptca	sg	m	unknown	verb				H	nnnnn	nnnnn	משביע		noH	-	-	0	1	0	0	nnnnn	nnnnn	last	J	1	0
328125	MT	Psalms	103	12	RXQ[	HRXJQ	HRXJQ	CCCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הרחיק		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
328156	MT	Psalms	103	15	YWY[	JYJY	JYJY	CCMC	CCMC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יציץ		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
328165	MT	Psalms	103	16	NKR[	JKJRNW	JKJR	CCMC	CCMCCM	hif	impf	sg	m	p3	verb	W				nnnnnn	nnnnnn	יכירנו		noH	-	-	1	0	0	0	nnnn	nnnn	last	J	1	0
328196	MT	Psalms	103	19	KWN[	HKJN	HKJN	CCMC	CCMC	hif	perf	sg	m	p3	verb					nnnn	nnnn	הכין		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
328358	MT	Psalms	104	14	YMX[	MYMJX	MYMJX	CCCMC	CCCMC	hif	ptca	sg	m	unknown	verb					nnnnn	nnnnn	מצמיח		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
328381	MT	Psalms	104	15	YHL=[	HYHJL	HYHJL	CCCMC	CCCMC	hif	infc		unknown	unknown	verb				L	nnnnn	nnnnn	הצהיל		noH	-	-	0	1	0	0	nnnnn	nnnnn	last	J	1	0
328513	MT	Psalms	104	29	STR[	TSTJR	TSTJR	CCCMC	CCCMC	hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תסתיר		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
328540	MT	Psalms	104	32	NBV[	MBJV	MBJV	CCMC	CCMC	hif	ptca	sg	m	unknown	verb				H	nnnn	nnnn	מביט		noH	-	-	0	1	0	0	nnnn	nnnn	last	J	1	0
328697	MT	Psalms	105	14	NWX[	HNJX	HNJX	CCMC	CCMC	hif	perf	sg	m	p3	verb					nnnn	nnnn	הניח		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
328713	MT	Psalms	105	15	R<<[	TR<W	TR<	CCC	CCCM	hif	impf	pl	m	p2	verb					nnnn	nnnn	תרעו		noH	-	-	0	0	0	0	nnn	nnn	last		0	0
328919	MT	Psalms	105	39	>WR[	H>JR	H>JR	CCMC	CCMC	hif	infc		unknown	unknown	verb				L	nnnn	nnnn	האיר		noH	-	-	0	1	0	0	nnnn	nnnn	last	J	1	0
328928	MT	Psalms	105	40	FB<[	JFBJ<M	JFBJ<	CCCMC	CCCMCC	hif	impf	sg	m	p3	verb	M				nnnnnn	nnnnnn	ישביעם		noH	-	-	1	0	0	0	nnnnn	nnnnn	last	J	1	0
328989	MT	Psalms	106	2	CM<[	JCMJ<	JCMJ<	CCCMC	CCCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	ישמיע		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
329031	MT	Psalms	106	7	FKL[	HFKJLW	HFKJL	CCCMC	CCCMCM	hif	perf	pl	unknown	p3	verb					nnnnnn	nnnnnn	השכילו		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
329183	MT	Psalms	106	23	CMD[	HCMJDM	HCMJD	CCCMC	CCCMCC	hif	infc		unknown	unknown	verb	M			L	nnnnnn	nnnnnn	השמידם		noH	-	-	1	1	0	0	nnnnn	nnnnn	last	J	1	0
329194	MT	Psalms	106	23	CWB[	HCJB	HCJB	CCMC	CCMC	hif	infc		unknown	unknown	verb				L	nnnn	nnnn	השיב		noH	-	-	0	1	0	0	nnnn	nnnn	last	J	1	0
329197	MT	Psalms	106	23	CXT[	HCXJT	HCXJT	CCCMC	CCCMC	hif	infc		unknown	unknown	verb				M	nnnnn	nnnnn	השחית		noH	-	-	0	1	0	0	nnnnn	nnnnn	last	J	1	0
329204	MT	Psalms	106	24	>MN[	H>MJNW	H>MJN	CCCMC	CCCMCM	hif	perf	pl	unknown	p3	verb					nnnnnn	nnnnnn	האמינו		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
329221	MT	Psalms	106	26	NPL[	HPJL	HPJL	CCMC	CCMC	hif	infc		unknown	unknown	verb				L	nnnn	nnnn	הפיל		noH	-	-	0	1	0	0	nnnn	nnnn	last	J	1	0
329228	MT	Psalms	106	27	NPL[	HPJL	HPJL	CCMC	CCMC	hif	infc		unknown	unknown	verb				WL	nnnn	nnnn	הפיל		noH	-	-	0	1	0	0	nnnn	nnnn	last	J	1	0
329295	MT	Psalms	106	34	CMD[	HCMJDW	HCMJD	CCCMC	CCCMCM	hif	perf	pl	unknown	p3	verb					nnnnnn	nnnnnn	השמידו		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
329386	MT	Psalms	106	43	NYL[	JYJLM	JYJL	CCMC	CCMCC	hif	impf	sg	m	p3	verb	M				nnnnn	nnnnn	יצילם		noH	-	-	1	0	0	0	nnnn	nnnn	last	J	1	0
329518	MT	Psalms	107	6	NYL[	JYJLM	JYJL	CCMC	CCMCC	hif	impf	sg	m	p3	verb	M				nnnnn	nnnnn	יצילם		noH	-	-	1	0	0	0	nnnn	nnnn	last	J	1	0
329539	MT	Psalms	107	9	FB<[	HFBJ<	HFBJ<	CCCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	השביע		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
329720	MT	Psalms	107	29	QWM[	JQM	JQM	CCC	CCC	hif	impf	sg	m	p3	verb					nnn	nnn	יקם		noH	-	-	0	0	0	0	nnn	nnn	last		0	0
329809	MT	Psalms	107	38	M<V[	JM<JV	JM<JV	CCCMC	CCCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	ימעיט		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
329875	MT	Psalms	108	3	<WR[	><JRH	><JR	CCMC	CCMCM	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אעירה		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
329939	MT	Psalms	108	10	CLK[	>CLJK	>CLJK	CCCMC	CCCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אשליך		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
330087	MT	Psalms	109	13	KRT[	HKRJT	HKRJT	CCCMC	CCCMC	hif	infc		unknown	unknown	verb				L	nnnnn	nnnnn	הכרית		noH	-	-	0	1	0	0	nnnnn	nnnnn	last	J	1	0
330108	MT	Psalms	109	15	KRT[	JKRT	JKRT	CCCC	CCCC	hif	impf	sg	m	p3	verb				W	nnnn	nnnn	יכרת		noH	-	-	0	1	0	0	nnnn	nnnn	last		0	0
330228	MT	Psalms	109	25	NW<[	JNJ<WN	JNJ<	CCMC	CCMCMC	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	יניעון		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
330363	MT	Psalms	110	7	RWM[	JRJM	JRJM	CCMC	CCMC	hif	impf	sg	m	p3	verb					nnnn	nnnn	ירים		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
330411	MT	Psalms	111	6	NGD[	HGJD	HGJD	CCMC	CCMC	hif	perf	sg	m	p3	verb					nnnn	nnnn	הגיד		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
330611	MT	Psalms	113	6	CPL[	MCPJLJ	MCPJL	CCCMC	CCCMCM	hif	ptca	sg	m	unknown	verb				H	nnnnnn	nnnnnn	משפילי		noH	-	-	0	1	0	0	nnnnn	nnnnn	last	J	1	0
330621	MT	Psalms	113	7	QWM[	MQJMJ	MQJM	CCMC	CCMCM	hif	ptca	sg	m	unknown	verb					nnnnn	nnnnn	מקימי		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
330627	MT	Psalms	113	7	RWM[	JRJM	JRJM	CCMC	CCMC	hif	impf	sg	m	p3	verb					nnnn	nnnn	ירים		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
330778	MT	Psalms	115	6	RWX[	JRJXWN	JRJX	CCMC	CCMCMC	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	יריחון		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
330782	MT	Psalms	115	7	MWC=[	JMJCWN	JMJC	CCMC	CCMCMC	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	ימישון		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
330984	MT	Psalms	116	12	CWB[	>CJB	>CJB	CCMC	CCMC	hif	impf	sg	unknown	p1	verb					nnnn	nnnn	אשיב		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
331159	MT	Psalms	118	10	MWL=[	>MJLM	>MJL	CCMC	CCMCC	hif	impf	sg	unknown	p1	verb	M				nnnnn	nnnnn	אמילם		noH	-	-	1	0	0	0	nnnn	nnnn	last	J	1	0
331167	MT	Psalms	118	11	MWL=[	>MJLM	>MJL	CCMC	CCMCC	hif	impf	sg	unknown	p1	verb	M				nnnnn	nnnnn	אמילם		noH	-	-	1	0	0	0	nnnn	nnnn	last	J	1	0
331179	MT	Psalms	118	12	MWL=[	>MJLM	>MJL	CCMC	CCMCC	hif	impf	sg	unknown	p1	verb	M				nnnnn	nnnnn	אמילם		noH	-	-	1	0	0	0	nnnn	nnnn	last	J	1	0
331365	MT	Psalms	119	6	NBV[	HBJVJ	HBJV	CCMC	CCMCM	hif	infc		unknown	unknown	verb	J			B	nnnnn	nnnnn	הביטי		noH	-	-	1	1	0	0	nnnn	nnnn	last	J	1	0
331433	MT	Psalms	119	15	NBV[	>BJVH	>BJV	CCMC	CCMCM	hif	impf	sg	unknown	p1	verb				W	nnnnn	nnnnn	אביטה		noH	-	-	0	1	0	0	nnnn	nnnn	last	J	1	0
331451	MT	Psalms	119	18	NBV[	>BJVH	>BJV	CCMC	CCMCM	hif	impf	sg	unknown	p1	verb				W	nnnnn	nnnnn	אביטה		noH	-	-	0	1	0	0	nnnn	nnnn	last	J	1	0
331461	MT	Psalms	119	19	STR[	TSTR	TSTR	CCCC	CCCC	hif	impf	sg	m	p2	verb					nnnn	nnnn	תסתר		noH	-	-	0	0	0	0	nnnn	nnnn	last		0	0
331548	MT	Psalms	119	31	BWC[	TBJCNJ	TBJC	CCMC	CCMCCM	hif	impf	sg	m	p2	verb	NJ				nnnnnn	nnnnnn	תבישני		noH	-	-	1	0	0	0	nnnn	nnnn	last	J	1	0
331553	MT	Psalms	119	32	RXB[	TRXJB	TRXJB	CCCMC	CCCMC	hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תרחיב		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
331632	MT	Psalms	119	43	NYL[	TYL	TYL	CCC	CCC	hif	impf	sg	m	p2	verb					nnn	nnn	תצל		noH	-	-	0	0	0	0	nnn	nnn	last		0	0
331700	MT	Psalms	119	51	LJY[	HLJYNJ	HLJY	CCMC	CCMCCM	hif	perf	pl	unknown	p3	verb	NJ				nnnnnn	nnnnnn	הליצני		noH	-	-	1	0	0	0	nnnn	nnnn	last	J	1	0
332198	MT	Psalms	119	115	R<<[	MR<JM	MR<	CCC	CCCMC	hif	ptca	pl	m	unknown	verb		JM			nnnnn	nnnnn	מרעים		noH	-	-	0	0	0	1	nnn	nnn	last		0	0
332210	MT	Psalms	119	116	BWC[	TBJCNJ	TBJC	CCMC	CCMCCM	hif	impf	sg	m	p2	verb	NJ				nnnnnn	nnnnnn	תבישני		noH	-	-	1	0	0	0	nnnn	nnnn	last	J	1	0
332250	MT	Psalms	119	121	NWX[	TNJXNJ	TNJX	CCMC	CCMCCM	hif	impf	sg	m	p2	verb	NJ				nnnnnn	nnnnnn	תניחני		noH	-	-	1	0	0	0	nnnn	nnnn	last	J	1	0
332287	MT	Psalms	119	126	PRR[	HPRW	HPR	CCC	CCCM	hif	perf	pl	unknown	p3	verb					nnnn	nnnn	הפרו		noH	-	-	0	0	0	0	nnn	nnn	last		0	0
332316	MT	Psalms	119	130	>WR[	J>JR	J>JR	CCMC	CCMC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יאיר		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
332317	MT	Psalms	119	130	BJN[	MBJN	MBJN	CCMC	CCMC	hif	ptca	sg	m	unknown	verb					nnnn	nnnn	מבין		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
332342	MT	Psalms	119	133	CLV[	TCLV	TCLV	CCCC	CCCC	hif	impf	sg	f	p3	verb					nnnn	nnnn	תשלט		noH	-	-	0	0	0	0	nnnn	nnnn	last		0	0
333059	MT	Psalms	125	5	HLK[	JWLJKM	JWLJK	CMCMC	CMCMCC	hif	impf	sg	m	p3	verb	M				nnnnnn	nnnnnn	יוליכם		noH	-	-	1	0	0	0	nnnnn	nnnnn	last	J	1	0
333092	MT	Psalms	126	2	GDL[	HGDJL	HGDJL	CCCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הגדיל		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
333098	MT	Psalms	126	3	GDL[	HGDJL	HGDJL	CCCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הגדיל		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
333159	MT	Psalms	127	2	CKM[	MCKJMJ	MCKJM	CCCMC	CCCMCM	hif	ptca	pl	m	unknown	verb		J			nnnnnn	nnnnnn	משכימי		noH	-	-	0	0	0	1	nnnnn	nnnnn	last	J	1	0
333288	MT	Psalms	129	3	>RK[	H>RJKW	H>RJK	CCCMC	CCCMCM	hif	perf	pl	unknown	p3	verb					nnnnnn	nnnnnn	האריכו		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
333528	MT	Psalms	132	10	CWB[	TCB	TCB	CCC	CCC	hif	impf	sg	m	p2	verb					nnn	nnn	תשב		noH	-	-	0	0	0	0	nnn	nnn	last		0	0
333583	MT	Psalms	132	15	FB<[	>FBJ<	>FBJ<	CCCMC	CCCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אשביע		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
333587	MT	Psalms	132	16	LBC[	>LBJC	>LBJC	CCCMC	CCCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אלביש		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
333594	MT	Psalms	132	17	YMX[	>YMJX	>YMJX	CCCMC	CCCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אצמיח		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
333603	MT	Psalms	132	18	LBC[	>LBJC	>LBJC	CCCMC	CCCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אלביש		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
333607	MT	Psalms	132	18	YWY[	JYJY	JYJY	CCMC	CCMC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יציץ		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
333869	MT	Psalms	135	17	>ZN[	J>ZJNW	J>ZJN	CCCMC	CCCMCM	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	יאזינו		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
334044	MT	Psalms	136	14	<BR[	H<BJR	H<BJR	CCCMC	CCCMC	hif	perf	sg	m	p3	verb				W	nnnnn	nnnnn	העביר		noH	-	-	0	1	0	0	nnnnn	nnnnn	last	J	1	0
334065	MT	Psalms	136	16	HLK[	MWLJK	MWLJK	CMCMC	CMCMC	hif	ptca	sg	m	unknown	verb				L	nnnnn	nnnnn	מוליך		noH	-	-	0	1	0	0	nnnnn	nnnnn	last	J	1	0
334292	MT	Psalms	138	3	RHB[	TRHBNJ	TRHB	CCCC	CCCCCM	hif	impf	sg	m	p2	verb	NJ				nnnnnn	nnnnnn	תרהבני		noH	-	-	1	0	0	0	nnnn	nnnn	last		0	0
334446	MT	Psalms	139	12	XCK[	JXCJK	JXCJK	CCCMC	CCCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	יחשיך		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
334453	MT	Psalms	139	12	>WR[	J>JR	J>JR	CCMC	CCMC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יאיר		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
334665	MT	Psalms	140	9	PWQ[	TPQ	TPQ	CCC	CCC	hif	impf	sg	m	p2	verb					nnn	nnn	תפק		noH	-	-	0	0	0	0	nnn	nnn	last		0	0
334679	MT	Psalms	140	11	NPL[	JPLM	JPL	CCC	CCCC	hif	impf	sg	m	p3	verb	M				nnnn	nnnn	יפלם		noH	-	-	1	0	0	0	nnn	nnn	last		0	0
334772	MT	Psalms	141	5	NW>[	JNJ	JNJ	CCM	CCM	hif	impf	sg	m	p3	verb					nnn	nnn	יני		noH	-	-	0	0	0	0	nnn	nnn	last		0	0
334854	MT	Psalms	142	3	NGD[	>GJD	>GJD	CCMC	CCMC	hif	impf	sg	unknown	p1	verb					nnnn	nnnn	אגיד		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
334877	MT	Psalms	142	5	NKR[	MKJR	MKJR	CCMC	CCMC	hif	ptca	sg	m	unknown	verb					nnnn	nnnn	מכיר		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
334917	MT	Psalms	142	8	KTR[	JKTRW	JKTR	CCCC	CCCCM	hif	impf	pl	m	p3	verb					nnnnn	nnnnn	יכתרו		noH	-	-	0	0	0	0	nnnn	nnnn	last		0	0
335000	MT	Psalms	143	7	STR[	TSTR	TSTR	CCCC	CCCC	hif	impf	sg	m	p2	verb					nnnn	nnnn	תסתר		noH	-	-	0	0	0	0	nnnn	nnnn	last		0	0
335056	MT	Psalms	143	12	YMT[	TYMJT	TYMJT	CCCMC	CCCMC	hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תצמית		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
335128	MT	Psalms	144	6	PWY[	TPJYM	TPJY	CCMC	CCMCC	hif	impf	sg	m	p2	verb	M			W	nnnnn	nnnnn	תפיצם		noH	-	-	1	1	0	0	nnnn	nnnn	last	J	1	0
335209	MT	Psalms	144	13	PWQ[	MPJQJM	MPJQ	CCMC	CCMCMC	hif	ptca	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	מפיקים		noH	-	-	0	0	0	1	nnnn	nnnn	last	J	1	0
335215	MT	Psalms	144	13	>LP=[	M>LJPWT	M>LJP	CCCMC	CCCMCMC	hif	ptca	pl	f	unknown	verb		WT			nnnnnnn	nnnnnnn	מאליפות		noH	-	-	0	0	0	1	nnnnn	nnnnn	last	J	1	0
335285	MT	Psalms	145	4	NGD[	JGJDW	JGJD	CCMC	CCMCM	hif	impf	pl	m	p3	verb					nnnnn	nnnnn	יגידו		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
335303	MT	Psalms	145	7	NB<[	JBJ<W	JBJ<	CCMC	CCMCM	hif	impf	pl	m	p3	verb					nnnnn	nnnnn	יביעו		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
335389	MT	Psalms	145	16	FB<[	MFBJ<	MFBJ<	CCCMC	CCCMC	hif	ptca	sg	m	unknown	verb				W	nnnnn	nnnnn	משביע		noH	-	-	0	1	0	0	nnnnn	nnnnn	last	J	1	0
335434	MT	Psalms	145	20	CMD[	JCMJD	JCMJD	CCCMC	CCCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	ישמיד		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
335525	MT	Psalms	146	7	NTR[	MTJR	MTJR	CCMC	CCMC	hif	ptca	sg	m	unknown	verb					nnnn	nnnn	מתיר		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
335606	MT	Psalms	147	6	CPL[	MCPJL	MCPJL	CCCMC	CCCMC	hif	ptca	sg	m	unknown	verb					nnnnn	nnnnn	משפיל		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
335626	MT	Psalms	147	8	KWN[	MKJN	MKJN	CCMC	CCMC	hif	ptca	sg	m	unknown	verb				H	nnnn	nnnn	מכין		noH	-	-	0	1	0	0	nnnn	nnnn	last	J	1	0
335632	MT	Psalms	147	8	YMX[	MYMJX	MYMJX	CCCMC	CCCMC	hif	ptca	sg	m	unknown	verb				H	nnnnn	nnnnn	מצמיח		noH	-	-	0	1	0	0	nnnnn	nnnnn	last	J	1	0
335686	MT	Psalms	147	14	FB<[	JFBJ<K	JFBJ<	CCCMC	CCCMCC	hif	impf	sg	m	p3	verb	K				nnnnnn	nnnnnn	ישביעך		noH	-	-	1	0	0	0	nnnnn	nnnnn	last	J	1	0
335706	MT	Psalms	147	17	CLK[	MCLJK	MCLJK	CCCMC	CCCMC	hif	ptca	sg	m	unknown	verb					nnnnn	nnnnn	משליך		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
335719	MT	Psalms	147	18	NCB[	JCB	JCB	CCC	CCC	hif	impf	sg	m	p3	verb					nnn	nnn	ישב		noH	-	-	0	0	0	0	nnn	nnn	last		0	0
335723	MT	Psalms	147	19	NGD[	MGJD	MGJD	CCMC	CCMC	hif	ptca	sg	m	unknown	verb					nnnn	nnnn	מגיד		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
336115	MT	Job	1	5	NQP[	HQJPW	HQJP	CCMC	CCMCM	hif	perf	pl	unknown	p3	verb					nnnnn	nnnnn	הקיפו		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
336125	MT	Job	1	5	CKM[	HCKJM	HCKJM	CCCMC	CCCMC	hif	perf	sg	m	p3	verb				W	nnnnn	nnnnn	השכים		noH	-	-	0	1	0	0	nnnnn	nnnnn	last	J	1	0
336357	MT	Job	1	15	NGD[	HGJD	HGJD	CCMC	CCMC	hif	infc		unknown	unknown	verb				L	nnnn	nnnn	הגיד		noH	-	-	0	1	0	0	nnnn	nnnn	last	J	1	0
336391	MT	Job	1	16	NGD[	HGJD	HGJD	CCMC	CCMC	hif	infc		unknown	unknown	verb				L	nnnn	nnnn	הגיד		noH	-	-	0	1	0	0	nnnn	nnnn	last	J	1	0
336427	MT	Job	1	17	NGD[	HGJD	HGJD	CCMC	CCMC	hif	infc		unknown	unknown	verb				L	nnnn	nnnn	הגיד		noH	-	-	0	1	0	0	nnnn	nnnn	last	J	1	0
336479	MT	Job	1	19	NGD[	HGJD	HGJD	CCMC	CCMC	hif	infc		unknown	unknown	verb				L	nnnn	nnnn	הגיד		noH	-	-	0	1	0	0	nnnn	nnnn	last	J	1	0
336610	MT	Job	2	3	XZQ[	MXZJQ	MXZJQ	CCCMC	CCCMC	hif	ptca	sg	m	unknown	verb					nnnnn	nnnnn	מחזיק		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
336708	MT	Job	2	9	XZQ[	MXZJQ	MXZJQ	CCCMC	CCCMC	hif	ptca	sg	m	unknown	verb					nnnnn	nnnnn	מחזיק		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
336796	MT	Job	2	12	NKR[	HKJRHW	HKJR	CCMC	CCMCCM	hif	perf	pl	unknown	p3	verb	HW				nnnnnn	nnnnnn	הכירהו		noH	-	-	1	0	0	0	nnnn	nnnn	last	J	1	0
337124	MT	Job	4	4	QWM[	JQJMWN	JQJM	CCMC	CCMCMC	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	יקימון		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
337220	MT	Job	4	14	PXD[	HPXJD	HPXJD	CCCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הפחיד		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
337232	MT	Job	4	16	NKR[	>KJR	>KJR	CCMC	CCMC	hif	impf	sg	unknown	p1	verb					nnnn	nnnn	אכיר		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
337256	MT	Job	4	18	>MN[	J>MJN	J>MJN	CCCMC	CCCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	יאמין		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
337283	MT	Job	4	20	FJM[	MFJM	MFJM	CCMC	CCMC	hif	ptca	sg	m	unknown	verb					nnnn	nnnn	משים		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
337315	MT	Job	5	2	MWT[	TMJT	TMJT	CCMC	CCMC	hif	impf	sg	f	p3	verb					nnnn	nnnn	תמית		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
