tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix_g_cons	rec_signs	cor_signs	heb_g_cons	rec_signs_stem	cor_signs_stem	type	vowel_letter	has_vowel_letter
257102	MT	Jeremiah	40	10	<MD[	<MD	<MD	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	עמד	nnn	nnn	first		0
257252	MT	Jeremiah	40	15	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
257460	MT	Jeremiah	41	6	PGC[	PGC	PGC	CCC	CCC	qal	infc		unknown	unknown	verb				K	nnn	nnn	פגש	nnn	nnn	first		0
257603	MT	Jeremiah	41	10	<BR[	<BR	<BR	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	עבר	nnn	nnn	first		0
258084	MT	Jeremiah	42	13	CM<[	CM<	CM<	CCC	CCC	qal	infc		unknown	unknown	verb					nnn	nnn	שמע	nnn	nnn	first		0
258090	MT	Jeremiah	42	14	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
258282	MT	Jeremiah	42	20	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
258397	MT	Jeremiah	43	2	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
258542	MT	Jeremiah	43	8	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
258710	MT	Jeremiah	44	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
258755	MT	Jeremiah	44	3	<BD[	<BD	<BD	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	עבד	nnn	nnn	first		0
258778	MT	Jeremiah	44	4	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
259126	MT	Jeremiah	44	15	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
259260	MT	Jeremiah	44	20	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
259395	MT	Jeremiah	44	25	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
259408	MT	Jeremiah	44	25	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
259623	MT	Jeremiah	45	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
261775	MT	Jeremiah	49	34	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
263434	MT	Jeremiah	51	40	VBX[	VBWX	VBWX	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	טבוח	nnnn	nnnn	first	W	1
263599	MT	Jeremiah	51	49	NPL[	NPL	NPL	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	נפל	nnn	nnn	first		0
263877	MT	Jeremiah	51	63	QR>[	QR>	QR>	CCC	CCM	qal	infc		unknown	unknown	verb				L	nnn	nnn	קרא	nnn	nnn	first		0
265639	MT	Ezekiel	3	7	CM<[	CM<	CM<	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	שמע	nnn	nnn	first		0
265645	MT	Ezekiel	3	7	CM<[	CM<	CM<	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	שמע	nnn	nnn	first		0
265818	MT	Ezekiel	3	16	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
265931	MT	Ezekiel	3	21	XV>[	XV>	XV>	CCC	CCM	qal	infc		unknown	unknown	verb					nnn	nnn	חטא	nnn	nnn	first		0
266836	MT	Ezekiel	6	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
267144	MT	Ezekiel	7	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
268085	MT	Ezekiel	9	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
268368	MT	Ezekiel	9	11	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
268512	MT	Ezekiel	10	6	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
269100	MT	Ezekiel	11	14	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
269336	MT	Ezekiel	12	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
269357	MT	Ezekiel	12	2	CM<[	CM<	CM<	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	שמע	nnn	nnn	first		0
269487	MT	Ezekiel	12	8	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
269663	MT	Ezekiel	12	17	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
269736	MT	Ezekiel	12	21	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
269749	MT	Ezekiel	12	22	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
269834	MT	Ezekiel	12	26	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
269881	MT	Ezekiel	13	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
269936	MT	Ezekiel	13	5	<MD[	<MD	<MD	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	עמד	nnn	nnn	first		0
270040	MT	Ezekiel	13	10	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
270378	MT	Ezekiel	14	2	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
270440	MT	Ezekiel	14	5	TPF[	TPF	TPF	CCC	CCC	qal	infc		unknown	unknown	verb					nnn	nnn	תפש	nnn	nnn	first		0
270510	MT	Ezekiel	14	7	DRC[	DRC	DRC	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	דרש	nnn	nnn	first		0
270617	MT	Ezekiel	14	12	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
270625	MT	Ezekiel	14	13	M<L[	M<L	M<L	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	מעל	nnn	nnn	first		0
270891	MT	Ezekiel	15	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
271033	MT	Ezekiel	16	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
271395	MT	Ezekiel	16	20	>KL[	>KWL	>KWL	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	אכול	nnnn	nnnn	first	W	1
271823	MT	Ezekiel	16	44	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
272185	MT	Ezekiel	17	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
272395	MT	Ezekiel	17	11	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
272454	MT	Ezekiel	17	14	CMR[	CMR	CMR	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	שמר	nnn	nnn	first		0
272463	MT	Ezekiel	17	15	CLX[	CLX	CLX	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	שלח	nnn	nnn	first		0
272529	MT	Ezekiel	17	17	CPK[	CPK	CPK	CCC	CCC	qal	infc		unknown	unknown	verb				B	nnn	nnn	שפך	nnn	nnn	first		0
272706	MT	Ezekiel	18	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
272720	MT	Ezekiel	18	2	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
272738	MT	Ezekiel	18	3	MCL=[	MCL	MCL	CCC	CCC	qal	infc		unknown	unknown	verb					nnn	nnn	משל	nnn	nnn	first		0
273347	MT	Ezekiel	19	3	VRP[	VRP	VRP	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	טרף	nnn	nnn	first		0
273389	MT	Ezekiel	19	6	VRP[	VRP	VRP	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	טרף	nnn	nnn	first		0
273531	MT	Ezekiel	19	14	MCL[	MCWL	MCWL	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	משול	nnnn	nnnn	first	W	1
273560	MT	Ezekiel	20	1	DRC[	DRC	DRC	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	דרש	nnn	nnn	first		0
273573	MT	Ezekiel	20	2	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
273589	MT	Ezekiel	20	3	DRC[	DRC	DRC	CCC	CCC	qal	infc		unknown	unknown	verb				HL	nnn	nnn	דרש	nnn	nnn	first		0
273642	MT	Ezekiel	20	5	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
273697	MT	Ezekiel	20	8	CM<[	CM<	CM<	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	שמע	nnn	nnn	first		0
273714	MT	Ezekiel	20	8	CPK[	CPK	CPK	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	שפך	nnn	nnn	first		0
273829	MT	Ezekiel	20	13	CPK[	CPK	CPK	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	שפך	nnn	nnn	first		0
273996	MT	Ezekiel	20	21	CPK[	CPK	CPK	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	שפך	nnn	nnn	first		0
274536	MT	Ezekiel	21	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
274622	MT	Ezekiel	21	6	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
274750	MT	Ezekiel	21	13	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
274767	MT	Ezekiel	21	15	VBX[	VBX	VBX	CCC	CCC	qal	infc		unknown	unknown	verb					nnn	nnn	טבח	nnn	nnn	first		0
274788	MT	Ezekiel	21	16	TPF[	TPF	TPF	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	תפש	nnn	nnn	first		0
274913	MT	Ezekiel	21	23	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
274969	MT	Ezekiel	21	26	QSM[	QSM	QSM	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	קסם	nnn	nnn	first		0
274993	MT	Ezekiel	21	27	PTX[	PTX	PTX	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	פתח	nnn	nnn	first		0
275008	MT	Ezekiel	21	27	CPK[	CPK	CPK	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	שפך	nnn	nnn	first		0
275017	MT	Ezekiel	21	28	QSM[	QSWM	QSWM			qal	infc		unknown	unknown	verb					nnnn	nnnn	קסום	nnnn	nnnn	first	W	1
275137	MT	Ezekiel	21	34	QSM[	QSM	QSM	CCC	CCC	qal	infc		unknown	unknown	verb				B	nnn	nnn	קסם	nnn	nnn	first		0
275207	MT	Ezekiel	22	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
275299	MT	Ezekiel	22	6	CPK[	CPK	CPK	CCC	CCC	qal	infc		unknown	unknown	verb					nnn	nnn	שפך	nnn	nnn	first		0
275331	MT	Ezekiel	22	9	CPK[	CPK	CPK	CCC	CCC	qal	infc		unknown	unknown	verb					nnn	nnn	שפך	nnn	nnn	first		0
275378	MT	Ezekiel	22	12	CPK[	CPK	CPK	CCC	CCC	qal	infc		unknown	unknown	verb					nnn	nnn	שפך	nnn	nnn	first		0
275461	MT	Ezekiel	22	17	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
275569	MT	Ezekiel	22	23	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
275640	MT	Ezekiel	22	27	CPK[	CPK	CPK	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	שפך	nnn	nnn	first		0
275646	MT	Ezekiel	22	27	BY<[	BY<	BY<	CCC	CCC	qal	infc		unknown	unknown	verb					nnn	nnn	בצע	nnn	nnn	first		0
275732	MT	Ezekiel	23	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
276001	MT	Ezekiel	23	19	ZKR[	ZKR	ZKR	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	זכר	nnn	nnn	first		0
276580	MT	Ezekiel	24	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
276707	MT	Ezekiel	24	8	NQM[	NQM	NQM	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	נקם	nnn	nnn	first		0
276824	MT	Ezekiel	24	15	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
276914	MT	Ezekiel	24	20	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
277067	MT	Ezekiel	25	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
277211	MT	Ezekiel	25	8	>MR[	>MR	>MR	CCC	CCC	qal	infc		unknown	unknown	verb					nnn	nnn	אמר	nnn	nnn	first		0
277277	MT	Ezekiel	25	12	NQM[	NQM	NQM	CCC	CCC	qal	infc		unknown	unknown	verb				B	nnn	nnn	נקם	nnn	nnn	first		0
277416	MT	Ezekiel	26	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
277669	MT	Ezekiel	26	15	>NQ[	>NQ	>NQ	CCC	CCC	qal	infc		unknown	unknown	verb				B	nnn	nnn	אנק	nnn	nnn	first		0
277834	MT	Ezekiel	27	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
277954	MT	Ezekiel	27	9	<RB[	<RB	<RB	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	ערב	nnn	nnn	first		0
278376	MT	Ezekiel	28	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
278522	MT	Ezekiel	28	11	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
278690	MT	Ezekiel	28	20	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
278854	MT	Ezekiel	29	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
279191	MT	Ezekiel	29	17	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
279298	MT	Ezekiel	30	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
279337	MT	Ezekiel	30	4	NPL[	NPL	NPL	CCC	CCC	qal	infc		unknown	unknown	verb				B	nnn	nnn	נפל	nnn	nnn	first		0
279641	MT	Ezekiel	30	20	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
279665	MT	Ezekiel	30	21	TPF[	TPF	TPF	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	תפש	nnn	nnn	first		0
279797	MT	Ezekiel	31	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
280200	MT	Ezekiel	32	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
280494	MT	Ezekiel	32	17	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
280803	MT	Ezekiel	33	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
281004	MT	Ezekiel	33	10	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
281236	MT	Ezekiel	33	21	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
281276	MT	Ezekiel	33	23	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
281289	MT	Ezekiel	33	24	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
281452	MT	Ezekiel	33	30	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
281531	MT	Ezekiel	34	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
282177	MT	Ezekiel	35	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
282360	MT	Ezekiel	35	12	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
282382	MT	Ezekiel	35	14	FMX[	FMX	FMX	CCC	CCC	qal	infc		unknown	unknown	verb				K	nnn	nnn	שמח	nnn	nnn	first		0
282763	MT	Ezekiel	36	16	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
282834	MT	Ezekiel	36	20	>MR[	>MR	>MR	CCC	CCC	qal	infc		unknown	unknown	verb				B	nnn	nnn	אמר	nnn	nnn	first		0
283503	MT	Ezekiel	37	15	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
283562	MT	Ezekiel	37	18	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
283833	MT	Ezekiel	38	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
285815	MT	Ezekiel	40	39	CXV[	CXWV	CXWV	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	שחוט	nnnn	nnnn	first	W	1
287551	MT	Ezekiel	43	18	ZRQ[	ZRQ	ZRQ	CCC	CCC	qal	infc		unknown	unknown	verb				WL	nnn	nnn	זרק	nnn	nnn	first		0
287788	MT	Ezekiel	44	3	>KL[	>KWL	>KWL			qal	infc		unknown	unknown	verb					nnnn	nnnn	אכול	nnnn	nnnn	first	W	1
289781	MT	Ezekiel	47	5	<BR[	<BR	<BR	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	עבר	nnn	nnn	first		0
291855	MT	Hosea	4	10	CMR[	CMR	CMR	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	שמר	nnn	nnn	first		0
292185	MT	Hosea	5	13	RP>[	RP>	RP>	CCC	CCM	qal	infc		unknown	unknown	verb				L	nnn	nnn	רפא	nnn	nnn	first		0
292739	MT	Hosea	8	11	XV>[	XV>	XV>	CCC	CCM	qal	infc		unknown	unknown	verb				L	nnn	nnn	חטא	nnn	nnn	first		0
292744	MT	Hosea	8	11	XV>[	XV>	XV>	CCC	CCM	qal	infc		unknown	unknown	verb				L	nnn	nnn	חטא	nnn	nnn	first		0
293257	MT	Hosea	10	12	DRC[	DRWC	DRWC	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	דרוש	nnnn	nnnn	first	W	1
293532	MT	Hosea	12	3	PQD[	PQD	PQD	CCC	CCC	qal	infc		unknown	unknown	verb				WL	nnn	nnn	פקד	nnn	nnn	first		0
293596	MT	Hosea	12	8	<CQ[	<CQ	<CQ	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	עשק	nnn	nnn	first		0
293719	MT	Hosea	13	2	XV>[	XV>	XV>	CCC	CCM	qal	infc		unknown	unknown	verb				L	nnn	nnn	חטא	nnn	nnn	first		0
294680	MT	Joel	2	17	MCL=[	MCL	MCL	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	משל	nnn	nnn	first		0
295220	MT	Joel	4	12	CPV[	CPV	CPV	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	שפט	nnn	nnn	first		0
295896	MT	Amos	2	12	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
295983	MT	Amos	3	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
296297	MT	Amos	4	4	PC<[	PC<	PC<	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	פשע	nnn	nnn	first		0
297220	MT	Amos	7	2	>KL[	>KWL	>KWL	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	אכול	nnnn	nnnn	first	W	1
297329	MT	Amos	7	8	<BR[	<BWR	<BWR	CCMC	CCMC	qal	infc		unknown	unknown	verb					nnnn	nnnn	עבור	nnnn	nnnn	first	W	1
297357	MT	Amos	7	10	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
297545	MT	Amos	8	2	<BR[	<BWR	<BWR	CCMC	CCMC	qal	infc		unknown	unknown	verb					nnnn	nnnn	עבור	nnnn	nnnn	first	W	1
297578	MT	Amos	8	5	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
297737	MT	Amos	8	11	CM<[	CM<	CM<	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	שמע	nnn	nnn	first		0
298548	MT	Obadiah	1	21	CPV[	CPV	CPV	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	שפט	nnn	nnn	first		0
