tf_id	book	chapter	verse	lex	lex_hebrew	g_cons	g_cons_hebrew	g_cons_no_suff	suff	vt	vs	gn	nu	ps	verb_ends_on_w	has_suffix	w_in_suffix	has_final_nun	hollow_root	hollow_vowel_letter	ayin_ayin_root	ayin_vowel_letter
266688	Ezekiel	5	12	MWT[	מות	JMWTW	ימותו	JMWTW		impf	-	m	pl	p3	1	0	0	0	1	1	0	0
266693	Ezekiel	5	12	KLH[	כלה	JKLW	יכלו	JKLW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
266702	Ezekiel	5	12	NPL[	נפל	JPLW	יפלו	JPLW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
266725	Ezekiel	5	13	JD<[	ידע	JD<W	ידעו	JD<W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
266816	Ezekiel	5	17	CKL[	שׁכל	CKLK	שׁכלך	CKL	K	perf	-	unknown	pl	p3	0	1	0	0	0	0	0	0
266851	Ezekiel	6	3	CM<[	שׁמע	CM<W	שׁמעו	CM<W		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
266885	Ezekiel	6	4	CBR[	שׁבר	NCBRW	נשׁברו	NCBRW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
266924	Ezekiel	6	6	CBR[	שׁבר	NCBRW	נשׁברו	NCBRW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
266960	Ezekiel	6	9	ZKR[	זכר	ZKRW	זכרו	ZKRW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
266967	Ezekiel	6	9	CBH[	שׁבה	NCBW	נשׁבו	NCBW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
266994	Ezekiel	6	9	<FH[	עשׂה	<FW	עשׂו	<FW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
266999	Ezekiel	6	10	JD<[	ידע	JD<W	ידעו	JD<W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
267045	Ezekiel	6	11	NPL[	נפל	JPLW	יפלו	JPLW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
267107	Ezekiel	6	13	NTN[	נתן	NTNW	נתנו	NTNW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
267134	Ezekiel	6	14	JD<[	ידע	JD<W	ידעו	JD<W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
267364	Ezekiel	7	13	XZQ[	חזק	JTXZQW	יתחזקו	JTXZQW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
267461	Ezekiel	7	19	CLK[	שׁלך	JCLJKW	ישׁליכו	JCLJKW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
267484	Ezekiel	7	19	ML>[	מלא	JML>W	ימלאו	JML>W		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
267499	Ezekiel	7	20	<FH[	עשׂה	<FW	עשׂו	<FW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
267529	Ezekiel	7	22	XLL[	חלל	XLLW	חללו	XLLW		perf	-	unknown	pl	p3	1	0	0	0	0	0	1	0
267533	Ezekiel	7	22	BW>[	בוא	B>W	באו	B>W		perf	-	unknown	pl	p3	1	0	0	0	1	0	0	0
267537	Ezekiel	7	22	XLL[	חלל	XLLWH	חללוה	XLLW	H	perf	-	unknown	pl	p3	1	1	0	0	0	0	1	0
267557	Ezekiel	7	24	JRC[	ירשׁ	JRCW	ירשׁו	JRCW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
267565	Ezekiel	7	24	XLL[	חלל	NXLW	נחלו	NXLW		perf	-	unknown	pl	p3	1	0	0	0	0	0	1	0
267570	Ezekiel	7	25	BQC[	בקשׁ	BQCW	בקשׁו	BQCW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
267584	Ezekiel	7	26	BQC[	בקשׁ	BQCW	בקשׁו	BQCW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
267619	Ezekiel	7	27	JD<[	ידע	JD<W	ידעו	JD<W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
268036	Ezekiel	8	17	<FH[	עשׂה	<FW	עשׂו	<FW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
268039	Ezekiel	8	17	ML>[	מלא	ML>W	מלאו	ML>W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
268045	Ezekiel	8	17	CWB[	שׁוב	JCBW	ישׁבו	JCBW		wayq	-	m	pl	p3	1	0	0	0	1	0	0	0
268069	Ezekiel	8	18	QR>[	קרא	QR>W	קראו	QR>W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
268086	Ezekiel	9	1	QRB[	קרב	QRBW	קרבו	QRBW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
268129	Ezekiel	9	2	BW>[	בוא	JB>W	יבאו	JB>W		wayq	-	m	pl	p3	1	0	0	0	1	0	0	0
268205	Ezekiel	9	5	<BR[	עבר	<BRW	עברו	<BRW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
268211	Ezekiel	9	5	NKH[	נכה	HKW	הכו	HKW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
268226	Ezekiel	9	6	HRG[	הרג	THRGW	תהרגו	THRGW		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
268242	Ezekiel	9	6	XLL[	חלל	TXLW	תחלו	TXLW		impf	-	m	pl	p2	1	0	0	0	0	0	1	0
268244	Ezekiel	9	6	XLL[	חלל	JXLW	יחלו	JXLW		wayq	-	m	pl	p3	1	0	0	0	0	0	1	0
268258	Ezekiel	9	7	VM>[	טמא	VM>W	טמאו	VM>W		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
268263	Ezekiel	9	7	ML>[	מלא	ML>W	מלאו	ML>W		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
268268	Ezekiel	9	7	JY>[	יצא	Y>W	צאו	Y>W		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
268270	Ezekiel	9	7	JY>[	יצא	JY>W	יצאו	JY>W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
268272	Ezekiel	9	7	NKH[	נכה	HKW	הכו	HKW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
268330	Ezekiel	9	9	>MR[	אמר	>MRW	אמרו	>MRW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
268625	Ezekiel	10	11	SBB[	סבב	JSBW	יסבו	JSBW		impf	-	m	pl	p3	1	0	0	0	0	0	1	0
268638	Ezekiel	10	11	SBB[	סבב	JSBW	יסבו	JSBW		impf	-	m	pl	p3	1	0	0	0	0	0	1	0
268730	Ezekiel	10	16	SBB[	סבב	JSBW	יסבו	JSBW		impf	-	m	pl	p3	1	0	0	0	0	0	1	0
268765	Ezekiel	10	19	NF>[	נשׂא	JF>W	ישׂאו	JF>W		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
269015	Ezekiel	11	10	NPL[	נפל	TPLW	תפלו	TPLW		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
269113	Ezekiel	11	15	>MR[	אמר	>MRW	אמרו	>MRW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
269155	Ezekiel	11	16	BW>[	בוא	B>W	באו	B>W		perf	-	unknown	pl	p3	1	0	0	0	1	0	0	0
269185	Ezekiel	11	18	BW>[	בוא	B>W	באו	B>W		perf	-	unknown	pl	p3	1	0	0	0	1	0	0	0
269229	Ezekiel	11	20	<FH[	עשׂה	<FW	עשׂו	<FW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
269258	Ezekiel	11	22	NF>[	נשׂא	JF>W	ישׂאו	JF>W		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
269353	Ezekiel	12	2	R>H[	ראה	R>W	ראו	R>W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
269360	Ezekiel	12	2	CM<[	שׁמע	CM<W	שׁמעו	CM<W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
269388	Ezekiel	12	3	R>H[	ראה	JR>W	יראו	JR>W		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
269492	Ezekiel	12	9	>MR[	אמר	>MRW	אמרו	>MRW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
269613	Ezekiel	12	15	JD<[	ידע	JD<W	ידעו	JD<W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
269650	Ezekiel	12	16	BW>[	בוא	B>W	באו	B>W		perf	-	unknown	pl	p3	1	0	0	0	1	0	0	0
269653	Ezekiel	12	16	JD<[	ידע	JD<W	ידעו	JD<W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
269697	Ezekiel	12	19	>KL[	אכל	J>KLW	יאכלו	J>KLW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
269702	Ezekiel	12	19	CTH[	שׁתה	JCTW	ישׁתו	JCTW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
269772	Ezekiel	12	23	MCL=[	משׁל	JMCLW	ימשׁלו	JMCLW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
269781	Ezekiel	12	23	QRB[	קרב	QRBW	קרבו	QRBW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
269896	Ezekiel	13	2	CM<[	שׁמע	CM<W	שׁמעו	CM<W		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
269916	Ezekiel	13	3	R>H[	ראה	R>W	ראו	R>W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
270025	Ezekiel	13	9	BW>[	בוא	JB>W	יבאו	JB>W		impf	-	m	pl	p3	1	0	0	0	1	0	0	0
270385	Ezekiel	14	3	<LH[	עלה	H<LW	העלו	H<LW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
270392	Ezekiel	14	3	NTN[	נתן	NTNW	נתנו	NTNW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
270462	Ezekiel	14	6	CWB[	שׁוב	CWBW	שׁובו	CWBW		impv	-	m	pl	p2	1	0	0	0	1	1	0	0
270464	Ezekiel	14	6	CWB[	שׁוב	HCJBW	השׁיבו	HCJBW		impv	-	m	pl	p2	1	0	0	0	1	1	0	0
270473	Ezekiel	14	6	CWB[	שׁוב	HCJBW	השׁיבו	HCJBW		impv	-	m	pl	p2	1	0	0	0	1	1	0	0
270571	Ezekiel	14	10	NF>[	נשׂא	NF>W	נשׂאו	NF>W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
270584	Ezekiel	14	11	T<H[	תעה	JT<W	יתעו	JT<W		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
270592	Ezekiel	14	11	VM>[	טמא	JVM>W	יטמאו	JVM>W		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
270662	Ezekiel	14	14	NYL[	נצל	JNYLW	ינצלו	JNYLW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
270703	Ezekiel	14	16	NYL[	נצל	JYJLW	יצילו	JYJLW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
270707	Ezekiel	14	16	NYL[	נצל	JNYLW	ינצלו	JNYLW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
270748	Ezekiel	14	18	NYL[	נצל	JYJLW	יצילו	JYJLW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
270756	Ezekiel	14	18	NYL[	נצל	JNYLW	ינצלו	JNYLW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
270793	Ezekiel	14	20	NYL[	נצל	JYJLW	יצילו	JYJLW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
270797	Ezekiel	14	20	NYL[	נצל	JYJLW	יצילו	JYJLW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
270862	Ezekiel	14	23	NXM[	נחם	NXMW	נחמו	NXMW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
270865	Ezekiel	14	23	R>H[	ראה	TR>W	תראו	TR>W		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
270919	Ezekiel	15	3	LQX[	לקח	JQXW	יקחו	JQXW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
271000	Ezekiel	15	7	JY>[	יצא	JY>W	יצאו	JY>W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
271584	Ezekiel	16	33	NTN[	נתן	JTNW	יתנו	JTNW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
271690	Ezekiel	16	37	R>H[	ראה	R>W	ראו	R>W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
271719	Ezekiel	16	39	PCV[	פשׁט	HPCJVW	הפשׁיטו	HPCJVW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
271723	Ezekiel	16	39	LQX[	לקח	LQXW	לקחו	LQXW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
271727	Ezekiel	16	39	NWX[	נוח	HNJXWK	הניחוך	HNJXW	K	perf	-	unknown	pl	p3	1	1	0	0	1	1	0	0
271732	Ezekiel	16	40	<LH[	עלה	H<LW	העלו	H<LW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
271736	Ezekiel	16	40	RGM[	רגם	RGMW	רגמו	RGMW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
271742	Ezekiel	16	40	BTQ[	בתק	BTQWK	בתקוך	BTQW	K	perf	-	unknown	pl	p3	1	1	0	0	0	0	0	0
271746	Ezekiel	16	41	FRP[	שׂרף	FRPW	שׂרפו	FRPW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
271752	Ezekiel	16	41	<FH[	עשׂה	<FW	עשׂו	<FW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
272604	Ezekiel	17	21	NPL[	נפל	JPLW	יפלו	JPLW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
272674	Ezekiel	17	24	JD<[	ידע	JD<W	ידעו	JD<W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
272722	Ezekiel	18	2	>KL[	אכל	J>KLW	יאכלו	J>KLW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
273113	Ezekiel	18	22	ZKR[	זכר	JZKRW	יזכרו	JZKRW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
273179	Ezekiel	18	25	CM<[	שׁמע	CM<W	שׁמעו	CM<W		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
273239	Ezekiel	18	29	>MR[	אמר	>MRW	אמרו	>MRW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
273268	Ezekiel	18	30	CWB[	שׁוב	CWBW	שׁובו	CWBW		impv	-	m	pl	p2	1	0	0	0	1	1	0	0
273270	Ezekiel	18	30	CWB[	שׁוב	HCJBW	השׁיבו	HCJBW		impv	-	m	pl	p2	1	0	0	0	1	1	0	0
273281	Ezekiel	18	31	CLK[	שׁלך	HCLJKW	השׁליכו	HCLJKW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
273291	Ezekiel	18	31	<FH[	עשׂה	<FW	עשׂו	<FW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
273300	Ezekiel	18	31	MWT[	מות	TMTW	תמתו	TMTW		impf	-	m	pl	p2	1	0	0	0	1	0	0	0
273314	Ezekiel	18	32	CWB[	שׁוב	HCJBW	השׁיבו	HCJBW		impv	-	m	pl	p2	1	0	0	0	1	1	0	0
273316	Ezekiel	18	32	XJH[	חיה	XJW	חיו	XJW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
273352	Ezekiel	19	4	CM<[	שׁמע	JCM<W	ישׁמעו	JCM<W		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
273359	Ezekiel	19	4	BW>[	בוא	JB>HW	יבאהו	JB>	HW	wayq	-	m	pl	p3	0	1	1	0	1	0	0	0
273408	Ezekiel	19	8	NTN[	נתן	JTNW	יתנו	JTNW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
273422	Ezekiel	19	9	NTN[	נתן	JTNHW	יתנהו	JTN	HW	wayq	-	m	pl	p3	0	1	1	0	0	0	0	0
273430	Ezekiel	19	9	BW>[	בוא	JB>HW	יבאהו	JB>	HW	wayq	-	m	pl	p3	0	1	1	0	1	0	0	0
273434	Ezekiel	19	9	BW>[	בוא	JB>HW	יבאהו	JB>	HW	impf	-	m	pl	p3	0	1	1	0	1	0	0	0
273554	Ezekiel	20	1	BW>[	בוא	B>W	באו	B>W		perf	-	unknown	pl	p3	1	0	0	0	1	0	0	0
273680	Ezekiel	20	7	CLK[	שׁלך	HCLJKW	השׁליכו	HCLJKW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
273686	Ezekiel	20	7	VM>[	טמא	TVM>W	תטמאו	TVM>W		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
273691	Ezekiel	20	8	MRH[	מרה	JMRW	ימרו	JMRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
273704	Ezekiel	20	8	CLK[	שׁלך	HCLJKW	השׁליכו	HCLJKW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
273710	Ezekiel	20	8	<ZB[	עזב	<ZBW	עזבו	<ZBW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
273798	Ezekiel	20	13	MRH[	מרה	JMRW	ימרו	JMRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
273824	Ezekiel	20	13	XLL[	חלל	XLLW	חללו	XLLW		perf	-	unknown	pl	p3	1	0	0	0	0	0	1	0
273893	Ezekiel	20	16	XLL[	חלל	XLLW	חללו	XLLW		perf	-	unknown	pl	p3	1	0	0	0	0	0	1	0
273934	Ezekiel	20	18	VM>[	טמא	TVM>W	תטמאו	TVM>W		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
273946	Ezekiel	20	19	<FH[	עשׂה	<FW	עשׂו	<FW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
273951	Ezekiel	20	20	QDC[	קדשׁ	QDCW	קדשׁו	QDCW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
273966	Ezekiel	20	21	MRH[	מרה	JMRW	ימרו	JMRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
273992	Ezekiel	20	21	XLL[	חלל	XLLW	חללו	XLLW		perf	-	unknown	pl	p3	1	0	0	0	0	0	1	0
274051	Ezekiel	20	24	<FH[	עשׂה	<FW	עשׂו	<FW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
274058	Ezekiel	20	24	XLL[	חלל	XLLW	חללו	XLLW		perf	-	unknown	pl	p3	1	0	0	0	0	0	1	0
274076	Ezekiel	20	25	XJH[	חיה	JXJW	יחיו	JXJW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
274092	Ezekiel	20	26	JD<[	ידע	JD<W	ידעו	JD<W		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
274133	Ezekiel	20	28	R>H[	ראה	JR>W	יראו	JR>W		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
274142	Ezekiel	20	28	ZBX[	זבח	JZBXW	יזבחו	JZBXW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
274147	Ezekiel	20	28	NTN[	נתן	JTNW	יתנו	JTNW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
274152	Ezekiel	20	28	FJM[	שׂים	JFJMW	ישׂימו	JFJMW		wayq	-	m	pl	p3	1	0	0	0	1	1	0	0
274381	Ezekiel	20	39	<BD[	עבד	<BDW	עבדו	<BDW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
274393	Ezekiel	20	39	XLL[	חלל	TXLLW	תחללו	TXLLW		impf	-	m	pl	p2	1	0	0	0	0	0	1	0
274412	Ezekiel	20	40	<BD[	עבד	J<BDNJ	יעבדני	J<BD	NJ	impf	-	m	pl	p3	0	1	0	0	0	0	0	0
274594	Ezekiel	21	4	R>H[	ראה	R>W	ראו	R>W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
274678	Ezekiel	21	10	JD<[	ידע	JD<W	ידעו	JD<W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
274708	Ezekiel	21	12	>MR[	אמר	J>MRW	יאמרו	J>MRW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
274930	Ezekiel	21	24	JY>[	יצא	JY>W	יצאו	JY>W		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
275052	Ezekiel	21	29	TPF[	תפשׂ	TTPFW	תתפשׂו	TTPFW		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
275309	Ezekiel	22	7	<FH[	עשׂה	<FW	עשׂו	<FW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
275337	Ezekiel	22	9	>KL[	אכל	>KLW	אכלו	>KLW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
275340	Ezekiel	22	9	<FH[	עשׂה	<FW	עשׂו	<FW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
275375	Ezekiel	22	12	LQX[	לקח	LQXW	לקחו	LQXW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
275594	Ezekiel	22	25	>KL[	אכל	>KLW	אכלו	>KLW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
275598	Ezekiel	22	25	LQX[	לקח	JQXW	יקחו	JQXW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
275607	Ezekiel	22	26	XLL[	חלל	JXLLW	יחללו	JXLLW		wayq	-	m	pl	p3	1	0	0	0	0	0	1	0
275622	Ezekiel	22	26	JD<[	ידע	HWDJ<W	הודיעו	HWDJ<W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
275671	Ezekiel	22	29	<CQ[	עשׁק	<CQW	עשׁקו	<CQW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
275685	Ezekiel	22	29	<CQ[	עשׁק	<CQW	עשׁקו	<CQW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
275753	Ezekiel	23	3	<FH[	עשׂה	<FW	עשׂו	<FW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
275832	Ezekiel	23	8	<FH[	עשׂה	<FW	עשׂו	<FW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
275857	Ezekiel	23	10	LQX[	לקח	LQXW	לקחו	LQXW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
275863	Ezekiel	23	10	HRG[	הרג	HRGW	הרגו	HRGW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
275872	Ezekiel	23	10	<FH[	עשׂה	<FW	עשׂו	<FW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
275958	Ezekiel	23	17	BW>[	בוא	JB>W	יבאו	JB>W		wayq	-	m	pl	p3	1	0	0	0	1	0	0	0
275966	Ezekiel	23	17	VM>[	טמא	JVM>W	יטמאו	JVM>W		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
276083	Ezekiel	23	24	BW>[	בוא	B>W	באו	B>W		perf	-	unknown	pl	p3	1	0	0	0	1	0	0	0
276098	Ezekiel	23	24	FJM[	שׂים	JFJMW	ישׂימו	JFJMW		impf	-	m	pl	p3	1	0	0	0	1	1	0	0
276107	Ezekiel	23	24	CPV[	שׁפט	CPVWK	שׁפטוך	CPVW	K	perf	-	unknown	pl	p3	1	1	0	0	0	0	0	0
276115	Ezekiel	23	25	<FH[	עשׂה	<FW	עשׂו	<FW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
276133	Ezekiel	23	25	LQX[	לקח	JQXW	יקחו	JQXW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
