tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix	rec_signs	cor_signs	heb_g_cons	other_vowel_ending	feature	line	column	has_prs	has_prefix	has_hloc	has_nme	rec_signs_stem	cor_signs_stem	type	vowel_letter	has_vowel_letter
339444	MT	Job	13	21	RXQ[	HRXQ	RXQ	CCC	CCCC	hif	impv	sg	m	p2	verb					nnnn	nnnn	הרחק		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0
339470	MT	Job	13	24	STR[	TSTJR	STJR	CCMC	CCCMC	hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תסתיר		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
339586	MT	Job	14	7	XLP[	JXLJP	XLJP	CCMC	CCCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	יחליף		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
339592	MT	Job	14	8	ZQN[	JZQJN	ZQJN	CCMC	CCCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	יזקין		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
339606	MT	Job	14	9	PRX[	JPRX	PRX	CCC	CCCC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יפרח		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0
339651	MT	Job	14	13	YPN[	TYPNNJ	YPN	CCC	CCCCCM	hif	impf	sg	m	p2	verb	NJ				nnnnnn	nnnnnn	תצפנני		hiph_triliteral	-	-	1	0	0	0	nnn	nnn	last		0
339652	MT	Job	14	13	STR[	TSTJRNJ	STJR	CCMC	CCCMCCM	hif	impf	sg	m	p2	verb	NJ				nnnnnnn	nnnnnnn	תסתירני		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1
339790	MT	Job	15	6	RC<[	JRCJ<K	RCJ<	CCMC	CCCMCC	hif	impf	sg	m	p3	verb	K				nnnnnn	nnnnnn	ירשיעך		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1
339877	MT	Job	15	15	>MN[	J>MJN	>MJN	CCMC	CCCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	יאמין		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
339905	MT	Job	15	18	NGD[	JGJDW	GJD	CMC	CCMCM	hif	impf	pl	m	p3	verb					nnnnn	nnnnn	יגידו		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
339945	MT	Job	15	22	>MN[	J>MJN	>MJN	CCMC	CCCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	יאמין		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
340043	MT	Job	15	31	>MN[	J>MN	>MN	CCC	CCCC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יאמן		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0
340066	MT	Job	15	33	CLK[	JCLK	CLK	CCC	CCCC	hif	impf	sg	m	p3	verb				W	nnnn	nnnn	ישלך		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
340108	MT	Job	16	3	MRY[	JMRJYK	MRJY	CCMC	CCCMCC	hif	impf	sg	m	p3	verb	K				nnnnnn	nnnnnn	ימריצך		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1
340120	MT	Job	16	4	XBR=[	>XBJRH	XBJR	CCMC	CCCMCM	hif	impf	sg	unknown	p1	verb					nnnnnn	nnnnnn	אחבירה		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
340187	MT	Job	16	11	SGR[	JSGJRNJ	SGJR	CCMC	CCCMCCM	hif	impf	sg	m	p3	verb	NJ				nnnnnnn	nnnnnnn	יסגירני		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1
340342	MT	Job	17	5	NGD[	JGJD	GJD	CMC	CCMC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יגיד		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
340510	MT	Job	18	7	CLK[	TCLJKHW	CLJK	CCMC	CCCMCCM	hif	impf	sg	f	p3	verb	HW			W	nnnnnnn	nnnnnnn	תשליכהו		hiph_triliteral	-	-	1	1	0	0	nnnn	nnnn	last	J	1
340526	MT	Job	18	9	XZQ[	JXZQ	XZQ	CCC	CCCC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יחזק		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0
340565	MT	Job	18	14	Y<D[	TY<DHW	Y<D	CCC	CCCCCM	hif	impf	sg	f	p3	verb	HW			W	nnnnnn	nnnnnn	תצעדהו		hiph_triliteral	-	-	1	1	0	0	nnn	nnn	last		0
340655	MT	Job	19	3	KLM[	TKLJMWNJ	KLJM	CCMC	CCCMCMCM	hif	impf	pl	m	p2	verb	NJ				nnnnnnnn	nnnnnnnn	תכלימוני		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1
340670	MT	Job	19	5	GDL[	TGDJLW	GDJL	CCMC	CCCMCM	hif	impf	pl	m	p2	verb					nnnnnn	nnnnnn	תגדילו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
340683	MT	Job	19	6	NQP[	HQJP	QJP	CMC	CCMC	hif	perf	sg	m	p3	verb					nnnn	nnnn	הקיף		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
340707	MT	Job	19	9	PCV[	HPCJV	PCJV	CCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הפשיט		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
340717	MT	Job	19	10	NS<[	JS<	S<	CC	CCC	hif	wayq	sg	m	p3	verb				W	nnn	nnn	יסע		hiph_triliteral	-	-	0	1	0	0	nn	nn	last		0
340746	MT	Job	19	13	RXQ[	HRXJQ	RXJQ	CCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הרחיק		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
340968	MT	Job	20	6	NG<[	JGJ<	GJ<	CMC	CCMC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יגיע		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
341014	MT	Job	20	12	MTQ[	TMTJQ	MTJQ	CCMC	CCCMC	hif	impf	sg	f	p3	verb					nnnnn	nnnnn	תמתיק		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
341018	MT	Job	20	12	KXD[	JKXJDNH	KXJD	CCMC	CCCMCCM	hif	impf	sg	m	p3	verb	H				nnnnnnn	nnnnnnn	יכחידנה		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1
341119	MT	Job	20	23	MVR[	JMVR	MVR	CCC	CCCC	hif	impf	sg	m	p3	verb				W	nnnn	nnnn	ימטר		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
341199	MT	Job	21	3	L<G[	TL<JG	L<JG	CCMC	CCCMC	hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תלעיג		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
341258	MT	Job	21	10	G<L[	JG<L	G<L	CCC	CCCC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יגעל		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0
341456	MT	Job	21	31	NGD[	JGJD	GJD	CMC	CCMC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יגיד		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
341512	MT	Job	22	2	FKL[	MFKJL	FKJL	CCMC	CCCMC	hif	ptca	sg	m	unknown	verb					nnnnn	nnnnn	משכיל		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
341550	MT	Job	22	6	PCV[	TPCJV	PCJV	CCMC	CCCMC	hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תפשיט		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
341678	MT	Job	22	21	SKN[	HSKN	SKN	CCC	CCCC	hif	impv	sg	m	p2	verb					nnnn	nnnn	הסכן		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0
341701	MT	Job	22	23	RXQ[	TRXJQ	RXJQ	CCMC	CCCMC	hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תרחיק		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
341733	MT	Job	22	27	<TR[	T<TJR	<TJR	CCMC	CCCMC	hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תעתיר		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
341752	MT	Job	22	29	CPL[	HCPJLW	CPJL	CCMC	CCCMCM	hif	perf	pl	unknown	p3	verb					nnnnnn	nnnnnn	השפילו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
341890	MT	Job	23	14	CLM[	JCLJM	CLJM	CCMC	CCCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	ישלים		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
341912	MT	Job	23	16	BHL[	HBHJLNJ	BHJL	CCMC	CCCMCCM	hif	perf	sg	m	p3	verb	NJ				nnnnnnn	nnnnnnn	הבהילני		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1
342021	MT	Job	24	11	YHR[	JYHJRW	YHJR	CCMC	CCCMCM	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	יצהירו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
342045	MT	Job	24	13	NKR[	HKJRW	KJR	CMC	CCMCM	hif	perf	pl	unknown	p3	verb					nnnnn	nnnnn	הכירו		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
342100	MT	Job	24	17	NKR[	JKJR	KJR	CMC	CCMC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יכיר		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
342154	MT	Job	24	22	>MN[	J>MJN	>MJN	CCMC	CCCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	יאמין		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
342188	MT	Job	24	25	KZB[	JKZJBNJ	KZJB	CCMC	CCCMCCM	hif	impf	sg	m	p3	verb	NJ				nnnnnnn	nnnnnnn	יכזיבני		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1
342236	MT	Job	25	5	>HL=[	J>HJL	>HJL	CCMC	CCCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	יאהיל		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
342412	MT	Job	27	5	YDQ[	>YDJQ	YDJQ	CCMC	CCCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אצדיק		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
342555	MT	Job	27	20	NFG[	TFJGHW	FJG	CMC	CCMCCM	hif	impf	sg	f	p3	verb	HW				nnnnnn	nnnnnn	תשיגהו		hiph_triliteral	-	-	1	0	0	0	nnn	nnn	last	J	1
342572	MT	Job	27	22	CLK[	JCLK	CLK	CCC	CCCC	hif	impf	sg	m	p3	verb				W	nnnn	nnnn	ישלך		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
342663	MT	Job	28	8	DRK[	HDRJKHW	DRJK	CCMC	CCCMCCM	hif	perf	pl	unknown	p3	verb	HW				nnnnnnn	nnnnnnn	הדריכהו		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1
342821	MT	Job	28	24	NBV[	JBJV	BJV	CMC	CCMC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יביט		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
343025	MT	Job	29	17	CLK[	>CLJK	CLJK	CCMC	CCCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אשליך		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
343054	MT	Job	29	20	XLP[	TXLJP	XLJP	CCMC	CCCMC	hif	impf	sg	f	p3	verb					nnnnn	nnnnn	תחליף		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
343085	MT	Job	29	24	>MN[	J>MJNW	>MJN	CCMC	CCCMCM	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	יאמינו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
343090	MT	Job	29	24	NPL[	JPJLWN	PJL	CMC	CCMCMC	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	יפילון		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
343310	MT	Job	30	22	RKB[	TRKJBNJ	RKJB	CCMC	CCCMCCM	hif	impf	sg	m	p2	verb	NJ				nnnnnnn	nnnnnnn	תרכיבני		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1
343775	MT	Job	31	37	NGD[	>GJDNW	GJD	CMC	CCMCCM	hif	impf	sg	unknown	p1	verb	W				nnnnnn	nnnnnn	אגידנו		hiph_triliteral	-	-	1	0	0	0	nnn	nnn	last	J	1
343855	MT	Job	32	3	RC<[	JRCJ<W	RCJ<	CCMC	CCCMCM	hif	wayq	pl	m	p3	verb				W	nnnnnn	nnnnnn	ירשיעו		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
343946	MT	Job	32	11	>ZN[	>ZJN	ZJN	CMC	CCMC	hif	impf	sg	unknown	p1	verb					nnnn	nnnn	אזין		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
343986	MT	Job	32	15	<TQ[	H<TJQW	<TJQ	CCMC	CCCMCM	hif	perf	pl	unknown	p3	verb					nnnnnn	nnnnnn	העתיקו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
344058	MT	Job	33	1	>ZN[	H>ZJNH	>ZJN	CCMC	CCCMCM	hif	impv	sg	m	p2	verb					nnnnnn	nnnnnn	האזינה		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
344260	MT	Job	33	23	NGD[	HGJD	GJD	CMC	CCMC	hif	infc		unknown	unknown	verb				L	nnnn	nnnn	הגיד		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1
344343	MT	Job	33	31	QCB[	HQCB	QCB	CCC	CCCC	hif	impv	sg	m	p2	verb					nnnn	nnnn	הקשב		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0
344347	MT	Job	33	31	XRC[	HXRC	XRC	CCC	CCCC	hif	impv	sg	m	p2	verb					nnnn	nnnn	החרש		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0
344364	MT	Job	33	33	XRC[	HXRC	XRC	CCC	CCCC	hif	impv	sg	m	p2	verb					nnnn	nnnn	החרש		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0
344378	MT	Job	34	2	>ZN[	H>ZJNW	>ZJN	CCMC	CCCMCM	hif	impv	pl	m	p2	verb					nnnnnn	nnnnnn	האזינו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
344466	MT	Job	34	11	MY>[	JMY>NW	MY>	CCC	CCCCCM	hif	impf	sg	m	p3	verb	W				nnnnnn	nnnnnn	ימצאנו		hiph_triliteral	-	-	1	0	0	0	nnn	nnn	last		0
344471	MT	Job	34	12	RC<[	JRCJ<	RCJ<	CCMC	CCCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	ירשיע		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
344509	MT	Job	34	16	>ZN[	H>ZJNH	>ZJN	CCMC	CCCMCM	hif	impv	sg	m	p2	verb					nnnnnn	nnnnnn	האזינה		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
344522	MT	Job	34	17	RC<[	TRCJ<	RCJ<	CCMC	CCCMC	hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תרשיע		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
344599	MT	Job	34	24	<MD[	J<MD	<MD	CCC	CCCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יעמד		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
344603	MT	Job	34	25	NKR[	JKJR	KJR	CMC	CCMC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יכיר		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
344626	MT	Job	34	27	FKL[	HFKJLW	FKJL	CCMC	CCCMCM	hif	perf	pl	unknown	p3	verb					nnnnnn	nnnnnn	השכילו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
344638	MT	Job	34	29	CQV[	JCQV	CQV	CCC	CCCC	hif	impf	sg	m	p3	verb					nnnn	nnnn	ישקט		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0
344641	MT	Job	34	29	RC<[	JRC<	RC<	CCC	CCCC	hif	impf	sg	m	p3	verb					nnnn	nnnn	ירשע		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0
344643	MT	Job	34	29	STR[	JSTR	STR	CCC	CCCC	hif	impf	sg	m	p3	verb				W	nnnn	nnnn	יסתר		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
344767	MT	Job	35	5	NBV[	HBV	BV	CC	CCC	hif	impv	sg	m	p2	verb					nnn	nnn	הבט		hiph_triliteral	-	-	0	0	0	0	nn	nn	last		0
344809	MT	Job	35	9	Z<Q[	JZ<JQW	Z<JQ	CCMC	CCCMCM	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	יזעיקו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
344886	MT	Job	35	16	KBR[	JKBR	KBR	CCC	CCCC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יכבר		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0
344964	MT	Job	36	9	NGD[	JGD	GD	CC	CCC	hif	wayq	sg	m	p3	verb				W	nnn	nnn	יגד		hiph_triliteral	-	-	0	1	0	0	nn	nn	last		0
345103	MT	Job	36	22	FGB[	JFGJB	FGJB	CCMC	CCCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	ישגיב		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
345120	MT	Job	36	24	FG>[	TFGJ>	FGJ>	CCMM	CCCMM	hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תשגיא		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
345130	MT	Job	36	25	NBV[	JBJV	BJV	CMC	CCMC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יביט		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
345182	MT	Job	36	31	KBR[	MKBJR	KBJR	CCMC	CCCMC	hif	ptca	sg	m	unknown	verb				L	nnnnn	nnnnn	מכביר		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
345191	MT	Job	36	32	PG<[	MPGJ<	PGJ<	CCMC	CCCMC	hif	ptca	sg	m	unknown	verb				B	nnnnn	nnnnn	מפגיע		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
345192	MT	Job	36	33	NGD[	JGJD	GJD	CMC	CCMC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יגיד		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
345232	MT	Job	37	4	R<M[	JR<M	R<M	CCC	CCCC	hif	impf	sg	m	p3	verb					nnnn	nnnn	ירעם		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0
345242	MT	Job	37	5	R<M[	JR<M	R<M	CCC	CCCC	hif	impf	sg	m	p3	verb					nnnn	nnnn	ירעם		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0
345307	MT	Job	37	11	VRX[	JVRJX	VRJX	CCMC	CCCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	יטריח		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
345336	MT	Job	37	13	MY>[	JMY>HW	MY>	CCC	CCCCCM	hif	impf	sg	m	p3	verb	HW				nnnnnn	nnnnnn	ימצאהו		hiph_triliteral	-	-	1	0	0	0	nnn	nnn	last		0
345337	MT	Job	37	14	>ZN[	H>ZJNH	>ZJN	CCMC	CCCMCM	hif	impv	sg	m	p2	verb					nnnnnn	nnnnnn	האזינה		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
345367	MT	Job	37	17	CQV[	HCQV	CQV	CCC	CCCC	hif	infc		unknown	unknown	verb				B	nnnn	nnnn	השקט		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
345371	MT	Job	37	18	RQ<[	TRQJ<	RQJ<	CCMC	CCCMC	hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תרקיע		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
345453	MT	Job	38	2	XCK[	MXCJK	XCJK	CCMC	CCCMC	hif	ptca	sg	m	unknown	verb					nnnnn	nnnnn	מחשיך		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
345473	MT	Job	38	4	NGD[	HGD	GD	CC	CCC	hif	impv	sg	m	p2	verb					nnn	nnn	הגד		hiph_triliteral	-	-	0	0	0	0	nn	nn	last		0
345605	MT	Job	38	18	NGD[	HGD	GD	CC	CCC	hif	impv	sg	m	p2	verb					nnn	nnn	הגד		hiph_triliteral	-	-	0	0	0	0	nn	nn	last		0
345678	MT	Job	38	26	MVR[	HMVJR	MVJR	CCMC	CCCMC	hif	infc		unknown	unknown	verb				L	nnnnn	nnnnn	המטיר		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
345688	MT	Job	38	27	FB<[	HFBJ<	FBJ<	CCMC	CCCMC	hif	infc		unknown	unknown	verb				L	nnnnn	nnnnn	השביע		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
345694	MT	Job	38	27	YMX[	HYMJX	YMJX	CCMC	CCCMC	hif	infc		unknown	unknown	verb				WL	nnnnn	nnnnn	הצמיח		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
345797	MT	Job	38	37	CKB[	JCKJB	CKJB	CCMC	CCCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	ישכיב		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
345935	MT	Job	39	12	>MN[	T>MJN	>MJN	CCMC	CCCMC	hif	impf	sg	m	p2	verb				H	nnnnn	nnnnn	תאמין		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
345971	MT	Job	39	16	QCX[	HQCJX	QCJX	CCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הקשיח		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
345998	MT	Job	39	18	MR>[	TMRJ>	MRJ>	CCMM	CCCMM	hif	impf	sg	f	p3	verb					nnnnn	nnnnn	תמריא		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
346013	MT	Job	39	19	LBC[	TLBJC	LBJC	CCMC	CCCMC	hif	impf	sg	m	p2	verb				H	nnnnn	nnnnn	תלביש		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
346017	MT	Job	39	20	R<C[	TR<JCNW	R<JC	CCMC	CCCMCCM	hif	impf	sg	m	p2	verb	W			H	nnnnnnn	nnnnnnn	תרעישנו		hiph_triliteral	-	-	1	1	0	0	nnnn	nnnn	last	J	1
346063	MT	Job	39	24	>MN[	J>MJN	>MJN	CCMC	CCCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	יאמין		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
346084	MT	Job	39	26	>BR[	J>BR	>BR	CCC	CCCC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יאבר		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0
346116	MT	Job	39	29	NBV[	JBJVW	BJV	CMC	CCMCM	hif	impf	pl	m	p3	verb					nnnnn	nnnnn	יביטו		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
346188	MT	Job	40	8	RC<[	TRCJ<NJ	RCJ<	CCMC	CCCMCCM	hif	impf	sg	m	p2	verb	NJ				nnnnnnn	nnnnnnn	תרשיעני		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1
346202	MT	Job	40	9	R<M[	TR<M	R<M	CCC	CCCC	hif	impf	sg	m	p2	verb					nnnn	nnnn	תרעם		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0
346221	MT	Job	40	11	CPL[	HCPJLHW	CPJL	CCMC	CCCMCCM	hif	impv	sg	m	p2	verb	HW			W	nnnnnnn	nnnnnnn	השפילהו		hiph_triliteral	-	-	1	1	0	0	nnnn	nnnn	last	J	1
346225	MT	Job	40	12	KN<[	HKNJ<HW	KNJ<	CCMC	CCCMCCM	hif	impv	sg	m	p2	verb	HW				nnnnnnn	nnnnnnn	הכניעהו		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1
346289	MT	Job	40	19	NGC[	JGC	GC	CC	CCC	hif	impf	sg	m	p3	verb					nnn	nnn	יגש		hiph_triliteral	-	-	0	0	0	0	nn	nn	last		0
346342	MT	Job	40	25	CQ<[	TCQJ<	CQJ<	CCMC	CCCMC	hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תשקיע		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
346422	MT	Job	41	3	QDM[	HQDJMNJ	QDJM	CCMC	CCCMCCM	hif	perf	sg	m	p3	verb	NJ				nnnnnnn	nnnnnnn	הקדימני		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1
346432	MT	Job	41	4	XRC[	>XRJC	XRJC	CCMC	CCCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אחריש		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
346543	MT	Job	41	18	NFG[	MFJGHW	FJG	CMC	CCMCCM	hif	ptca	sg	m	unknown	verb	HW				nnnnnn	nnnnnn	משיגהו		hiph_triliteral	-	-	1	0	0	0	nnn	nnn	last	J	1
346560	MT	Job	41	20	BRX[	JBRJXNW	BRJX	CCMC	CCCMCCM	hif	impf	sg	m	p3	verb	W				nnnnnnn	nnnnnnn	יבריחנו		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1
346585	MT	Job	41	23	RTX[	JRTJX	RTJX	CCMC	CCCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	ירתיח		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
346639	MT	Job	42	3	<LM[	M<LJM	<LJM	CCMC	CCCMC	hif	ptca	sg	m	unknown	verb					nnnnn	nnnnn	מעלים		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
347051	MT	Proverbs	1	14	NPL[	TPJL	PJL	CMC	CCMC	hif	impf	sg	m	p2	verb					nnnn	nnnn	תפיל		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
347147	MT	Proverbs	1	23	NB<[	>BJ<H	BJ<	CMC	CCMCM	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אביעה		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
347161	MT	Proverbs	1	24	QCB[	MQCJB	QCJB	CCMC	CCCMC	hif	ptca	sg	m	unknown	verb					nnnnn	nnnnn	מקשיב		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
