tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix	rec_signs	cor_signs	heb_g_cons
433021	SP	Genesis	48	7	KBRH=/	KBRT	KBR				NA	sg		NA	subs		T			nnnn	nnnn	כברת
433023	SP	Genesis	48	7	>RY/	>RY	>RY				NA	sg		NA	subs				H	nnn	nnn	ארץ
433031	SP	Genesis	48	7	DRK/	DRK	DRK				NA	sg		NA	subs				B	nnn	nnn	דרך
475865	SP	Leviticus	27	14	>JC/	>JC	>JC				NA	sg		NA	subs				W	nnn	nnn	איש
475869	SP	Leviticus	27	14	BJT/	BJTW	BJT				NA	sg		NA	subs	W				nnnn	nnnn	ביתו
475870	SP	Leviticus	27	14	QDC/	QDC	QDC				NA	sg		NA	subs					nnn	nnn	קדש
475876	SP	Leviticus	27	14	KHN/	KHN	KHN				NA	sg		NA	subs				H	nnn	nnn	כהן
475877	SP	Leviticus	27	14	BJN/	BJN	BJN				NA	sg		NA	subs					nnn	nnn	בין
475878	SP	Leviticus	27	14	VWB/	VWB	VWB				NA	sg		NA	adjv					nnn	nnn	טוב
475880	SP	Leviticus	27	14	BJN/	BJN	BJN				NA	sg		NA	subs				W	nnn	nnn	בין
475881	SP	Leviticus	27	14	R</	R<	R<				NA	sg		NA	adjv					nn	nn	רע
475887	SP	Leviticus	27	14	KHN/	KHN	KHN				NA	sg		NA	subs				H	nnn	nnn	כהן
